booking_id,charge_description,statute,crime_type,crime_class
20180104074,MFG/DEL HEROIN/SCH/PUB HS/PK,720-570/407(B)(1),F,X
20180104076,CANNABIS - MFG/DEL - 30-500 G,720-550/5-D,F,3
20180104076,PCS - MFG/DEL 1<15 GR HEROIN/,720-570/401-C-1,F,1
20180104076,PCS - POSSESSION - POSS AMT C,720-570/402-C,F,4
20180104080,AGG UUW/PERSON/PREV CONVICTIO,720-5/24-1.6(A)(2),F,2
20180104080,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180104080,CRIMINAL TRESPASS TO LAND,720-5/21-3-A-2,M,B
20180104080,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180104080,PCS - POSSESSION - POSS AMT C,720-570/402-C,F,4
20180104080,RETAIL THEFT/DISP MERCH/<$300,720 ILCS 5/16-25(a)(1),M,A
20180104087,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),F,4
20180104092,AGG BATTERY/PUBLIC PLACE,720-5/12-3.05(C),F,3
20180104092,BURGLARY,720 ILCS 5/19-1(a),F,2
20180104092,ROBBERY,720-5/18-1(A),F,2
20180104092,UNLAWFUL RESTRAINT,720-5/10-3,F,4
20180104100,DRIVING RVK/SUSP DUI/SSS 2ND,625-5/6-303(A),F,4
20180104100,DRIVING RVK/SUSP DUI/SSS 3RD,625-5/6-303(A),F,4
20180104100,PCS - POSSESSION - POSS AMT C,720-570/402-C,F,4
20180104100,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180104100,TN-449-079,9-76-010(A),T,L
20180104100,TN-525-440,625-5/6-303-A,T,L
20180104109,DRIVING ON SUSPENDED LICENSE,625 ILCS 5/6-303(a),M,A
20180104109,TN-525-441,9-24-010(B),T,3
20180104109,TN-525-442,9-76-230,T,3
20180104109,TN-525-443,9-24-060,T,3
20180104109,TN-525-444,625-5/11-402-A,T,3
20180104109,TN-525-445,625-5/6-303-A,T,3
20180104109,"UUW - WEAPON - FELON, POS",720-5/24-1.1-A,F,3
20180104115,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180104115,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180104115,FELON POSSESS WEAPON/2ND+,720-5/24-1.1(A),F,2
20180104119,AGGRAVATED BATTERY/VICTIM 60+,720-5/12-3.05-D-1,F,3
20180104124,,,,
20180104124,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180104124,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180104124,ESCAPE/VIOLATE ELEC MONITORIN,730-5/5-8A-4.1(A),F,3
20180104124,FELON POSS/USE FIREARM/PAROLE,720-5/24-1.1(A),F,2
20180104124,FIREARM/FOID INVALID/NOT ELIG,430-65/2(A)(1),F,3
20180104124,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180104124,RESISTING PEACE,720 5.0/31-1-1-A,M,3
20180104138,AGG DUI/LIC SUSP OR REVOKED,625-5/11-501(A),F,4
20180104138,AGG DUI/NO VALID DL,625-5/11-501(A),F,4
20180104138,RECEIVE/POSS/SELL STOLEN VEH,625-5/4-103(A)(1),F,2
20180104145,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180104145,AGG UUW/VEHICLE/<21,720-5/24-1.6(a)(1),F,4
20180104145,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180104145,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180104160,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180104163,CRIMINAL DAMAGE TO PROP,720-5/21-1-A-1,M,A
20180104163,SEX VIOL/FAIL TO RPT ANN,730-150/6,F,2
20180104167,AGG DUI/NO VALID DL,625-5/11-501(a),F,4
20180104167,AGG DUI/NO VALID INS,625-5/11-501(a),F,4
20180104174,AGG UUW/PERSON/<21,720-5/24-1.6(A)(2),F,4
20180104174,AGG UUW/PERSON/NO FOID,720-5/24-1.6(A)(2),F,4
20180104174,AGG UUW/VEHICLE/<21,720-5/24-1.6(A)(1),F,4
20180104174,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180104174,AGGRAVATED UNLAWFUL RESTRAINT,720-5/10-3.1(A),F,3
20180104174,ATTEMPT ARMED ROBBERY/ARMED W,720 - 5/8-4(18-2(A)(,F,1
20180104176,AGG UUW/VEH/PREV CONVICTI,720-5/24-1.6(A)(1),F,2
20180104176,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180104176,ARMED VIOLENCE/CATEGORY I,720-5/33A-2(A),F,X
20180104176,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180104176,FELON POSS/USE WEAPON/FIR,720-5/24-1.1(A),F,3
20180104176,FELON POSS/USE WEAPON/FIREARM,720-5/24-1.1(A),F,3
20180104176,FIREARM/FOID INVALID/NOT,430-65/2(A)(1),F,3
20180104176,FIREARM/FOID INVALID/NOT ELIG,430-65/2(a)(1),F,3
20180104176,POSS AMT CON SUB EXCEPT(A,720-570/402(C),F,4
20180104176,POSSESSION OF METH< 5 GRA,720-646/60(A),F,3
20180105016,AGG BTRY/GREAT BOD HARM/PC OF,720-5/12-3.05(A)(3),F,1
20180105016,AGG BTRY/GREAT BOD HARM/PC OFF,720-5/12-3.05(a)(3),F,1
20180105016,AGG DISCHARGE FIREARM/OCC VEH,720-5/24-1.2(A)(2),F,1
20180105016,AGG ROBBERY/INDICATE ARM W/FI,720-5/18-1(B)(1),F,1
20180105016,AGG UUW/VEH/PREV CONVICTI,720-5/24-1.6(A)(1),F,2
20180105016,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(a)(1),F,2
20180105016,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180105016,ARMED ROBBERY/ARMED W/FIREARM,720-5/18-2(A)(2),F,X
20180105016,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(a),F,2
20180105016,FELON POSS/USE FIREARM/PAROLE,720-5/24-1.1(a),F,2
20180105018,AGG ROBBERY/INDICATE ARM,720-5/18-1(B)(1),F,1
20180105018,AGG ROBBERY/INDICATE ARM W/FI,720-5/18-1(B)(1),F,1
20180105018,AGGRAVATED ROBBERY,720-5/18-1-B-1,F,X
20180105018,ARMED ROBBERY/NO FIREARM,720-5/18-2(A)(1),F,X
20180105018,CRIM DMG TO PROP $500-10K,720-5/21-1(A)(1),F,4
20180105018,RETIAL THEFT,720-5/16-25-A-1,M,Z
20180105021,AGGRAVATED DOMESTIC BATTE,720-5/12-3.3(A),F,2
20180105021,MURDER/INTENT TO KILL/INJ,720-5/9-1(A)(1),F,M
20180105024,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05(A)(1),F,3
20180105024,AGG BATTERY/PUBLIC PLACE,720-5/12-3.05(C),F,3
20180105024,AGG BATTERY/TRANSIT EMPLOYEE,720-5/12-3.05(D)(7),F,3
20180105024,BURGLARY,720-5/19-1(A),F,2
20180105024,ROBBERY,720-5/18-1(A),F,2
20180105032,CANNABIS - MFG/DEL - 10-3,720-550/5-C,F,4
20180105032,MFG/DEL CAN 10<30 GRAMS/SCH,720-550/5.2(C),F,3
20180105032,MFG/DEL CANNABIS/10-30 GRAMS,720-550/5(C),F,4
20180105038,AGGR DISCHARGE FIREARM - OCCU,720-5/24-1.2-A-2,F,1
20180105038,ESCAPE/VIOLATE ELEC MONITORIN,730-5/5-8A-4.1(A),F,3
20180105038,TN408886,720-5/11-804-B,T,3
20180105038,TN408887,625-5/6-101,T,3
20180105038,"UUW - WEAPON - FELON, POS",720-5/24-1.1-A,F,3
20180105041,AGG UUW/VEH/FIR LOADED/NO FOI,720-5/24-1.6-A-1,F,4
20180105041,PCS - POSSESSION - POSS AMT C,720-570/402-C,F,4
20180105041,THEFT/UNAUTHD CONTROL/>50,720-5/16-1(A)(1),F,3
20180105041,UNLAWFUL POSS CR/DEBIT CA,720-5/17-32(B),F,4
20180105041,"UUW - WEAPON - FELON, POSSESS",720-5/24-1.1-A,F,3
20180105053,HARASSMENT T/ELECTRONIC COMMU,720 5/26.5-3,M,Z
20180105053,HRSMT/OBSCENE PROP/NO CNT,720-5/26.5-3(A)(1),F,4
20180105053,HRSMT/OBSCENE PROP/THREAT KIL,720-5/26.5-3(A)(1),F,4
20180105053,VIOLATE OP/OTHER PRIOR,720-5/12-3.4(A)(1),F,4
20180105053,VIOLATION OF OP,720-5/12-3.4(A)(1),M,Z
20180105067,DISORDERLY CONDUCT - FALS,720-5/26-1-A-4,F,4
20180105067,DISORDERLY CONDUCT - FALSE RE,720-5/26-1-A-4,F,4
20180105067,FLS ALARM/COMPLAINT TO 911,720-5/26-1-A-6,F,4
20180105067,VIOLATION OF ORDER OF PROTECT,720-5/12-3.4-A-1,M,4
20180105069,AGG FLEEING/2+ CON DEVICES,625-5/11-204.1(A)(4),F,4
20180105069,AGG FLEEING/DMG >$300 PROPERT,625-5/11-204.1(A)(3),F,4
20180105069,TN183112,9-76-050(C),T,2
20180105069,TN183113,9-24-010(B),T,2
20180105069,TN183114,9-24-010(B),T,2
20180105069,TN183116,9-24-060,T,2
20180105069,UNLWFL POSS/DRIVER/VEH/STOLEN,625-5/4-103.2(A)(7)(A),F,1
20180105071,CANNABIS - MFG/DEL - 10-30 GR,720-550/5-D,F,4
20180105071,DEFACE FIREARM ID MARKINGS,720-5/24-5(A),F,2
20180105071,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180105071,FIREARM/FOID INVALID/NOT,430-65/2(A)(1),F,3
20180105071,MFG/DEL 1<15 GR COCAINE/ANLG,720-570/401(C)(2),F,1
20180105071,MFG/DEL CANNABIS/10-30 GR,720-550/5(C),F,4
20180105071,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180105071,PCS - DRUG PARAPHERNALIA - PO,720-600/3.5-A,M,A
20180105071,PCS - MFG/DEL1<15 GR COCA,720-570/401-C-,F,1
20180105071,POSS FIREARM W/DEFACED SERIAL,720-5/24-5-B,F,3
20180105071,POSSESSION OF STOLEN FIREARM,720-5/24-3.8(A),F,2
20180105071,"UUW - WEAPON - FELON, POSSESS",720-5/24-1.1-A,F,3
20180105078,AGG BATTERY/DISCHARGE FIREARM,720-5/12-3.05(e)(1),F,X
20180105078,ARMED ROBBERY/ARMED W/FIREARM,720-5/18-2(a)(2),F,X
20180105078,ARMED ROBBERY/DISCH FIREARM,720-5/18-2(a)(3),F,X
20180105078,ARMED ROBBERY/DISCHARGE/HARM,720-5/18-2(a)(4),F,X
20180105078,ATTEMPT FELON ESCAPE/PEACE OF,720 - 5/8-4(31-6(C)),F,3
20180105078,ATTEMPT MURDER/INTENT TO KILL/,720 - 5/8-4(A)(720-5,F,X
20180105078,ATTEMPT-ESCAPE,720-5/8-4,F,M
20180105078,ATTEMPT-FIRST DEGREE MURDER,720-5/8-4,F,M
20180105078,MURDER - FIRST DEGREE,720-5/9-1-A-1,F,M
20180105078,MURDER/INTENT TO KILL/INJURE,720-5/9-1(a)(1),F,M
20180105078,MURDER/OTHER FORCIBLE FELONY,720-5/9-1(a)(3),F,M
20180105078,MURDER/STRONG PROB KILL/INJUR,720-5/9-1(A)(2),F,M
20180105078,MURDER/STRONG PROB KILL/INJURE,720-5/9-1(a)(2),F,M
20180105080,AGG BATTERY/PUBLIC PLACE,720-5/12-3.05(C),F,3
20180105080,AGG KIDNAPING ARMED W/FIREARM,720-5/10-2(A)(6),F,X
20180105080,AGGRAVATED UNLAWFUL RESTRAINT,720-5/10-3.1(A),F,3
20180105080,ARMED ROBBERY/ARMED W/FIREARM,720-5/18-2(A)(2),F,X
20180105080,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180105080,FELON POSS/USE FIREARM/PAROLE,720-5/24-1.1(A),F,2
20180105080,KIDNAPING/FORCE OR THREAT,720-5/10-1(A)(2),F,2
20180105080,KIDNAPING/SECRETLY CONFINE,720-5/10-1(A)(1),F,2
20180105080,UNLAWFUL RESTRAINT,720-5/10-3,F,4
20180105081,CRIMINAL TRESPASS TO REAL PRO,720-5/21-3-A-1,M,B
20180105081,POSS AMMUNITION - W/O VALID F,430-65/2-A-2,M,A
20180105081,UUW - UNLAWFUL POSSESS HANDGU,720-5/24-3.1-A-2,F,4
20180105082,,,,
20180105082,AGG KIDNAPING ARMED W/FIREARM,720-5/10-2(A)(6),F,X
20180105082,AGG KIDNAPING/INFLICT HARM,720-5/10-2(A)(3),F,X
20180105082,AGGRAVATED BATTERY/VICTIM 60+,720-5/12-3.05(D)(1),F,3
20180105082,AGGRAVATED UNLAWFUL RESTRAINT,720-5/10-3.1(A),F,3
20180105082,ARMED ROBBERY/ARMED W/FIREARM,720-5/18-2(A)(2),F,X
20180105082,ROBBERY/VIC HANDICAP OR 60+ Y,720-5/18-1(A),F,1
20180105084,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180105084,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180105084,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180105084,FELON POSS/USE FIREARM/PAROLE,720-5/24-1.1(A),F,2
20180105084,FELON POSSESS WEAPON/2ND+,720-5/24-1.1(A),F,2
20180105089,METHAMPHETAMINE TRAFFICKING,720-646/56(B),F,X
20180105096,AGG ASSAULT/USE DEADLY WEAPON,720-5/12-2-C-1,M,A
20180105096,ARMED HABITUAL CRIMINAL,720-5/24-1.7,F,X
20180105096,UUW - WEAPON - FELON POSSES W,720-5/24-1.1-A,F,2
20180105097,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180105097,RECEIVE/POSS/SELL STOLEN VEH,625-5/4-103(A)(1),F,2
20180105116,ATTEMPT ROBBERY-ARMED W/F,720-5/8-4-A,F,X
20180105116,ATTEMPT ROBBERY-ARMED W/FIREA,720-5/8-4-A,F,X
20180105117,UUW - WEAPON - FELON POSS/USE,720-5/24-1.1-A,F,2
20180105121,RETAIL THEFT/DISP MERCH/<$300,720-5/16-25-A-1,M,A
20180105121,ROBBERY,720-5/18-1(A),F,2
20180105121,ROBBERY,720-5/18-1-A,F,2
20180105135,AGG BTRY/CHILD <13/PERM DISAB,720-5/12-3.05(B)(1),F,X
20180105135,CAUSE CHILD TO BE ENDANGERED,720-5/12C-5-A-1,M,A
20180105144,AGG BATTERY/USE DEADLY WEAPON,720-5/12-3.05(F)(1),F,3
20180105144,HOME INVASION/CAUSE INJURY,720-5/19-6(A)(2),F,X
20180105154,AGG BATTERY/PUBLIC PLACE,720-5/12-3.05(C),F,3
20180105154,ROBBERY,720-5/18-1(A),F,2
20180105154,UNLAWFUL RESTRAINT,720-5/10-3,F,4
20180105156,BATTERY/CAUSE BODILY HARM,720 ILCS 5/12-3(a)(1),M,A
20180105156,DRIVING ON SUSPENDED LICENSE,625 ILCS 5/6-303(a),M,A
20180105177,AGG DUI/NO VALID DL,625 ILCS 5/11-501(a),F,4
20180105177,DOMESTIC BATTERY/BODILY HARM,720 ILCS 5/12-3.2(a)(1),M,A
20180105179,DRIVING RVK/SUSP DUI/SSS 4-9,625 ILCS 5/6-303(a),F,4
20180105179,RESIST/PC OFF/CORR/FRFTR/INJ,720 ILCS 5/31-1(a-7),F,4
20180105182,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05-A-1,F,3
20180105182,BURGLARY,720-5/19-1(A),F,2
20180105182,DOMESTIC BATTERY - AGGRAVATED,720-5/12-3.3-A,F,2
20180105182,ESCAPE/VIOLATE ELEC MONITORIN,730-5/5-8A-4.1(A),F,3
20180105182,FUGITIVE WARRANT,725-225-13,F,2
20180105197,AGG CRIM SEX AB/VIC <18/F,720-5/11-1.60(B),F,2
20180105197,AGG CRIM SX AB/>5 YR OLDER VI,720-5/11-1.60(D),F,2
20180105197,CRIM SEX ASLT/FAMILY MEMBER<1,720-5/11-1.20(A)(3),F,1
20180105198,POSS AMT CON SUB EXCEPT(A,720-570/402(C),F,4
20180105198,PUBLIC INDECENCY/LEWD EXPOSUR,720-5/11-30-A-2,M,A
20180105202,THEFT CONTROL INTENT $500<10K,720-5/16-1(A)(1)(A),F,3
20180105205,AGG BATTERY/GREAT BODILY,720-5/12-3.05(A)(1),F,3
20180105205,AGG BATTERY/USE DEADLY WE,720-5/12-3.05(F)(1),F,3
20180105205,AGG BTRY/GREAT BOD HARM/6,720-5/12-3.05(A)(4),F,2
20180105205,AGG DOMESTIC BATTERY/STRANGLE,720-5/12-3.3(A-5),F,2
20180105205,AGGRAVATED BATTERY/VICTIM,720-5/12-3.05(D)(1),F,3
20180105205,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180106005,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180106005,AGG UUW/VEH/PREV CONVICTI,720-5/24-1.6(A)(1),F,2
20180106005,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(a)(1),F,2
20180106005,AGGRAVATED UNLAWFUL RESTRAINT,720-5/10-3.1(a),F,3
20180106005,ARMED ROBBERY/ARMED W/FIREARM,720-5/18-2(A)(2),F,X
20180106005,ARMED ROBBERY/NO FIREARM,720-5/18-2(A)(1),F,X
20180106005,FELON POSS/USE FIREARM PR,720-5/24-1.1(A),F,2
20180106005,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180106005,POSSESSION OF STOLEN FIRE,720-5/24-3.8(A),F,2
20180106005,POSSESSION OF STOLEN FIREARM,720-5/24-3.8(A),F,2
20180106006,AGG FLEEING/2+ CON DEVICES,625-5/11-204.1(A)(4),F,4
20180106006,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180106006,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180106006,CRIM TRESPASS TO VEHICLES,720-5/21-2-A,M,A
20180106006,FELON POSS/USE FIREARM/PAROLE,720-5/24-1.1(A),F,2
20180106006,TN-491-376,9-8-020(C)(1),T,L
20180106006,TN-491-377,625-5/6-101,T,L
20180106006,TN-491-378,625-5/3-707,T,L
20180106006,TN-511-235,9-24-010-B,T,L
20180106006,TN-511-236,9-24-010-B,T,L
20180106006,TN-511-237,9-24-010-B,T,L
20180106006,TN-511-238,9-24-010-B,T,L
20180106006,TN-511-239,9-8-020(C)(1),T,L
20180106010,AGGRAVATED UNLAWFUL RESTR,720-5/10-3.1(A),F,3
20180106010,AGGRAVATED UNLAWFUL RESTRAINT,720-5/10-3.1(A),F,3
20180106010,ARMED ROBBERY/ARMED W/FIREARM,720-5/18-2(A)(2),F,X
20180106010,ARMED ROBBERY/NO FIREARM,720-5/18-2(A)(1),F,X
20180106010,FELON POSS/USE FIREARM PR,720-5/24-1.1(A),F,2
20180106010,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180106010,ROBBERY,720-5/18-1(A),F,2
20180106010,UNLAWFUL RESTRAINT,720-5/10-3,F,4
20180106011,THEFT/UNAUTHD CONTROL/>500<10K,720 ILCS 5/16-1(a)(1),F,3
20180106014,MFG/DEL 1<15 GR HEROIN/ANALOG,720-570/401(C)(1),F,1
20180106014,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180106016,IDENTITY THEFT/$300-$2000,720-5/16-30(A)(1),F,3
20180106016,ROBBERY,720-5/18-1(A),F,2
20180106016,UNLAWFUL POSS CR/DEBIT CARD,720-5/17-32(B),F,4
20180106016,UNLAWFUL RESTRAINT,720-5/10-3,F,4
20180106026,AGG FLEEING/2+ CON DEVICES,625-5/11-204.1(a)(4),F,4
20180106026,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180106026,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(a)(1),F,2
20180106026,AMT NARC SCHED I/II/SCH/H,720-570/407(B)(2),F,1
20180106026,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180106026,IVC - AGG FLEEING/2+ CON DEVI,625-5/11-204.1-A-4,F,4
20180106026,LEAVING THE SCENE,625-5/11-402-A,M,A
20180106026,MFG/DEL 15<100 GR HEROIN/,720-570/401(A)(1)(A),F,X
20180106026,"POSS STOLEN VEHICLE > $25,000",625-5/4-103.2(A)(3),F,1
20180106026,RECEIVE/POSS/SELL STOLEN VEH,625-5/4-103(A)(1),F,2
20180106026,RECEIVE/POSSESS/SELL  STOLEN,625-5/4-103-A-1,F,2
20180106026,TN-161-532,9-24-010(B),T,3
20180106026,TN-161-533,9-8-020(C)(1),T,3
20180106026,TN-161-534,625-5/11-402,T,3
20180106026,UNLWFL TRANSPORT/VEH/STOLEN,625-5/4-103.2(A)(7)(B),F,1
20180106026,"UUW - WEAPON - FELON, POSSESS",720-5/24-1.1-A,F,3
20180106026,VEHICULAR HIJACKING,720-5/18-3(A),F,1
20180106048,AGG UUW/LOADED/NO FCCA/FOID,720 ILCS 5/24-1.6(a)(1),F,4
20180106054,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180106054,AGG UUW/LOADED-NO FCCA-FOID,720-5/24-1.6-A-1,F,4
20180106054,AGG UUW/VEH/DELINQUENT MINOR,720-5/24-1.6(a)(1),F,4
20180106054,AGG UUW/VEHICLE/<21,720-5/24-1.6(a)(1),F,4
20180106054,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180106054,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180106054,CANNABIS - POSSESS 10-30 GRMS,720-550/4-C,M,A
20180106054,FIREARM/FOID INVALID/NOT ELIG,430-65/2(A)(1),F,3
20180106055,BATTERY - MAKE PHYSICAL C,720-5/12-3-A-2,M,A
20180106057,CANNABIS - POSSESS 10-30 GRMS,720-550/4-C,M,A
20180106057,PCS - POSSESSION - POSS AMT C,720-570/402-C,F,4
20180106057,POSS AMT CON SUB EXCEPT(A,720-570/402(C),F,4
20180106072,DRIVING RVK/SUSP DUI/SSS 4-9,625-5/6-303-A,F,4
20180106072,SE503163,625-5/3-413-F,T,4
20180106072,SE503178,625-5/3-707,T,4
20180106072,SE503179,625-5/6-303-A,T,4
20180106075,RECKLESS DISCH FIREARM - ENDA,720 5/24-1.5-A,F,4
20180106076,FELON POSS/USE FIREARM/PAROLE,720 ILCS 5/24-1.1(a),F,2
20180106077,MFG/DEL 1<15 GR HEROIN/ANALOG,720-570/401(C)(1),F,1
20180106077,MFG/DEL HEROIN/SCH/PUB HS/PK,720-570/407(B)(1),F,X
20180106077,RESISTING/OBSTRUCT/PC OFF/COR,720-5/31-1-A,M,A
20180106077,UUW - WEAPON - FELON/PAROLE-P,720-5/24-1.1-A,F,2
20180106081,IDENTITY THEFT/$2K-$10K,720-5/16-30(A)(1),F,2
20180106081,POSS/DISP ID CARD TO ANOTHER,15-335/14A(B)(2),F,4
20180106095,AGG UUW/LOADED/NO FCCA/FOID,720 ILCS 5/24-1.6(a)(1),F,4
20180106095,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180106095,AGG UUW/VEH/DELINQUENT MINOR,720-5/24-1.6(A)(1),F,4
20180106095,AGG UUW/VEHICLE/<21,720-5/24-1.6(A)(1),F,4
20180106095,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180106095,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180106095,CRIMINAL TRESPASS TO VEHI,720-5/21-2-A,M,A
20180106095,PCS - POSSESSION - POSS A,720-570/402-C,F,4
20180106095,REPLICA FIREARMS/PELLET G,4-144-190,Q,L
20180106095,THEFT LOST/MISLAID/PROP/<,720-5/16-2,M,B
20180106095,TK 194-800,625-5/6-101,T,4
20180106095,TK 194-801,625-5/3-707,T,4
20180106095,TK 194-802,625-5/11-204-A,T,4
20180106095,TK 194-803,625 5.0/11-601-A,T,4
20180106095,TK 195-419,9-76-050(D),T,4
20180106096,"UUW - WEAPON - FELON, POSSESS",720-5/24-1.1-A,F,3
20180106113,ESCAPE/VIOLATE ELEC MONIT,730-5/5-8A-4.1,F,3
20180106113,ESCAPE/VIOLATE ELEC MONITORIN,730-5/5-8A-4.1(A),F,3
20180106113,THEFT/<$500/SCHOOL/WORSHIP,720-5/16-1(A)(1)(C),F,4
20180106118,AGG ASLT/USE DDLY WEAP/RIFLE,720 ILCS 5/12-2(c)(1),M,A
20180106118,AGG ASSAULT/USE DEADLY WEAPON,720-5/12-2-C-1,M,A
20180106118,AGGR DISCHARGE FIREARM -,720-5/24-1.2-A,F,1
20180106118,AGGR DISCHARGE FIREARM - OCCU,720-5/24-1.2-A-1,F,1
20180106118,RECK DISCH FIREARM/ENDANGERS,720 ILCS 5/24-1.5(a),F,4
20180106129,11-501 A 2,YB 450 050,T,A
20180106129,AGG DUI/LIC SUSP OR REVOKED,625-5/11-501(A),F,4
20180106129,AGG DUI/NO VALID DL,625-5/11-501(A),F,4
20180106129,DRIVING ON SUSPENDED LICENSE,625-5/6-303(A),R,A
20180106129,OBSTRUCT JUST/DESTROY EVIDENC,720-5/31-4(A)(1),F,4
20180107007,PCS - POSSESSION - POSS A,720-570/402-C,F,4
20180107007,PEDESTRIAN TO YIELD RIGHT OF,9-60-050,Q,L
20180107007,RECKLESS CONDUCT,720-5/12-5-A,M,A
20180107007,RESISTING POLICE OFFICER OR A,2-84-300-A,Q,L
20180107012,AGG UUW/PERS/LOADED/NO FC,720-5/24-1.6(A)(2),F,2
20180107012,AGG UUW/PERSON/NO FOID/2+,720-5/24-1.6(A)(2),F,2
20180107012,AGG UUW/VEH/DELINQ MINOR/,720-5/24-1.6(A)(1),F,2
20180107012,AGG UUW/VEH/LOADED/NO FCC,720-5/24-1.6(A)(1),F,2
20180107012,AGG UUW/VEHICLE/<21/2+,720-5/24-1.6(A)(1),F,2
20180107012,AGG UUW/VEHICLE/NO FOID/2,720-5/24-1.6(A)(1),F,2
20180107012,FELON POSS/USE FIREARM PR,720-5/24-1.1(A),F,2
20180107012,FELON POSS/USE FIREARM/PA,720-5/24-1.1(A),F,2
20180107012,MOB ACTION/FORCE/2+ PERSONS,720-5/25-1(A)(1),F,4
20180107019,ROBBERY - ARMED W/ FIREAR,720-5/18-2-A-2,F,X
20180107020,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180107020,PCS - POSSESSION - POSS AMT C,720-570/402-C,F,4
20180107020,RECKLESS CONDUCT,720-5/12-5-A-1,M,A
20180107022,AGG DOMESTIC BATTERY/STRANGLE,720-5/12-3.3(A-5),F,2
20180107022,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180107023,ATTMPT FOIL/DEFEAT SCREEN TES,720-5/17-57(A)(2),F,4
20180107023,FELON POSS/USE WEAPON/FIREARM,720 ILCS 5/24-1.1(a),F,3
20180107023,FELON POSS/USE WEAPON/FIREARM,720-5/24-1.1(A),F,3
20180107023,MFG/DEL 1<15 GR COCAINE/ANLG,720-570/401(C)(2),F,1
20180107023,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180107046,MFG/DEL 1<15 GR HEROIN/ANALOG,720 ILCS 570/401(c)(1),F,1
20180107046,MFG/DEL 1<15 GR HEROIN/ANALOG,720-570/401(C)(1),F,1
20180107046,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180107054,BURGLARY,720-5/19-1(A),F,2
20180107054,PCS,720-570-402-C,F,L
20180107054,PCS - POSSESSION - POSS AMT C,720-570/402-C,F,4
