booking_id,booking_id_type,incident_number,incident_date_time,incident_facility_location,incident_location,incident_type,incident_category
20180608039,Sample Set BookingID,DIV6-2018-15360,2018-12-05 20:46:00,DIVISION 6,DAYROOM,Disciplinary,Battery to Inmate
20180726158,Non Sample Set BookingID,DIV6-2018-15360,2018-12-05 20:46:00,DIVISION 6,DAYROOM,Disciplinary,Battery to Inmate
20180608039,Sample Set BookingID,DIV6-2018-15379,2018-12-06 13:00:00,DIVISION 6,DISPENSARY,Disciplinary,Disciplinary
20180324098,Sample Set BookingID,DIV6-2018-15385,2018-12-06 16:05:00,DIVISION 6,DAYROOM,Inmate Fight,Battery to Inmate
20180324098,Sample Set BookingID,DIV6-2018-15385,2018-12-06 16:05:00,DIVISION 6,DAYROOM,Inmate Fight,Disciplinary
20181006057,Non Sample Set BookingID,DIV6-2018-15385,2018-12-06 16:05:00,DIVISION 6,DAYROOM,Inmate Fight,Battery to Inmate
20181006057,Non Sample Set BookingID,DIV6-2018-15385,2018-12-06 16:05:00,DIVISION 6,DAYROOM,Inmate Fight,Disciplinary
20170909006,Non Sample Set BookingID,DIV6-2018-15389,2018-12-06 17:35:00,DIVISION 6,SHOWER ROOM,Inmate Fight,Inmate Fight
20180612047,Sample Set BookingID,DIV6-2018-15389,2018-12-06 17:35:00,DIVISION 6,SHOWER ROOM,Inmate Fight,Inmate Fight
20180405095,Sample Set BookingID,DIV6-2018-15407,2018-12-07 08:00:00,DIVISION 6,DAYROOM,Disciplinary,Inmate Fight
20180821076,Non Sample Set BookingID,DIV6-2018-15407,2018-12-07 08:00:00,DIVISION 6,DAYROOM,Disciplinary,Inmate Fight
20180314096,Sample Set BookingID,DIV6-2018-15412,2018-12-07 09:23:00,DIVISION 6,LAW LIBRARY,Disciplinary,Disciplinary
20180510074,Sample Set BookingID,DIV6-2018-15433,2018-12-07 15:46:00,DIVISION 6,DAYROOM,Deescalation/Fight,Inmate Fight
20180725032,Non Sample Set BookingID,DIV6-2018-15433,2018-12-07 15:46:00,DIVISION 6,DAYROOM,Deescalation/Fight,Inmate Fight
20180105024,Sample Set BookingID,DIV6-2018-15496,2018-12-09 21:51:00,DIVISION 6,DAYROOM,Inmate Fight,
20180610141,Sample Set BookingID,DIV6-2018-15496,2018-12-09 21:51:00,DIVISION 6,DAYROOM,Inmate Fight,
20180425047,Sample Set BookingID,DIV6-2018-15536,2018-12-03 21:15:00,DIVISION 6,DAYROOM,Informational,
20180105016,Sample Set BookingID,DIV6-2018-15558,2018-12-11 11:15:00,DIVISION 6,IN CELL,Contraband Recovery,Contraband Confiscated (From Detainee)
20180515040,Sample Set BookingID,DIV6-2018-15589,2018-12-12 08:30:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20181123024,Non Sample Set BookingID,DIV6-2018-15589,2018-12-12 08:30:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20181130062,Non Sample Set BookingID,DIV6-2018-15589,2018-12-12 08:30:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20180510074,Sample Set BookingID,DIV6-2018-15591,2018-12-12 09:00:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20180531107,Sample Set BookingID,DIV6-2018-15652,2018-12-12 08:45:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20180108044,Sample Set BookingID,DIV6-2018-15668,2018-12-12 15:00:00,DIVISION 6,IN CELL,Disciplinary,Disciplinary
20180419060,Sample Set BookingID,DIV6-2018-15668,2018-12-12 15:00:00,DIVISION 6,IN CELL,Disciplinary,Disciplinary
20180724073,Non Sample Set BookingID,DIV6-2018-15668,2018-12-12 15:00:00,DIVISION 6,IN CELL,Disciplinary,Disciplinary
20181102185,Non Sample Set BookingID,DIV6-2018-15668,2018-12-12 15:00:00,DIVISION 6,IN CELL,Disciplinary,Disciplinary
20180217104,Sample Set BookingID,DIV6-2018-15682,2018-12-13 20:43:00,DIVISION 6,DAYROOM,Battery To Staff Without Injuries,Battery to Staff
20170622001,Non Sample Set BookingID,DIV6-2018-15755,2018-12-15 17:31:00,DIVISION 6,DAYROOM,Disciplinary,Inmate Fight
20180418097,Sample Set BookingID,DIV6-2018-15755,2018-12-15 17:31:00,DIVISION 6,DAYROOM,Disciplinary,Inmate Fight
20180528074,Sample Set BookingID,DIV6-2018-15782,2018-12-15 22:50:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20181204003,Non Sample Set BookingID,DIV6-2018-15782,2018-12-15 22:50:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20180520093,Sample Set BookingID,DIV6-2018-15786,2018-12-16 15:48:00,DIVISION 6,IN CELL,Contraband Recovery,Contraband Confiscated (From Detainee)
20180823096,Non Sample Set BookingID,DIV6-2018-15786,2018-12-16 15:48:00,DIVISION 6,IN CELL,Contraband Recovery,Contraband Confiscated (From Detainee)
20170710036,Non Sample Set BookingID,DIV6-2018-15809,2018-12-17 09:40:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20170710036,Non Sample Set BookingID,DIV6-2018-15809,2018-12-17 09:40:00,DIVISION 6,DAYROOM,Disciplinary,Informational
20180626146,Sample Set BookingID,DIV6-2018-15809,2018-12-17 09:40:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20180626146,Sample Set BookingID,DIV6-2018-15809,2018-12-17 09:40:00,DIVISION 6,DAYROOM,Disciplinary,Informational
20180504144,Sample Set BookingID,DIV6-2018-15843,2018-12-17 21:00:00,DIVISION 6,IN CELL,Disciplinary,Disciplinary
20181022099,Non Sample Set BookingID,DIV6-2018-15843,2018-12-17 21:00:00,DIVISION 6,IN CELL,Disciplinary,Disciplinary
20180308010,Sample Set BookingID,DIV6-2018-15921,2018-12-19 10:25:00,DIVISION 6,CPS CLASSROOM,Disciplinary,Disciplinary
20180509198,Sample Set BookingID,DIV6-2018-16031,2018-12-21 19:15:00,DIVISION 6,IN CELL,Inmate Fight,Inmate Fight
20181219056,Non Sample Set BookingID,DIV6-2018-16031,2018-12-21 19:15:00,DIVISION 6,IN CELL,Inmate Fight,Inmate Fight
20180420157,Sample Set BookingID,DIV6-2018-16051,2018-12-22 12:05:00,DIVISION 6,DAYROOM,Inmate Fight,Battery to Inmate
20181208093,Non Sample Set BookingID,DIV6-2018-16051,2018-12-22 12:05:00,DIVISION 6,DAYROOM,Inmate Fight,Battery to Inmate
20180608039,Sample Set BookingID,DIV6-2018-16084,2018-12-23 13:09:00,DIVISION 6,IN CELL,Disciplinary,Disciplinary
20180601073,Sample Set BookingID,DIV6-2018-16130,2018-12-24 15:30:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20180619047,Sample Set BookingID,DIV6-2018-16217,2018-12-27 08:00:00,DIVISION 6,IN CELL,Disciplinary,Disciplinary
20180619047,Sample Set BookingID,DIV6-2018-16217,2018-12-27 08:00:00,DIVISION 6,IN CELL,Disciplinary,Informational
20180619047,Sample Set BookingID,DIV6-2018-16217,2018-12-27 08:00:00,DIVISION 6,IN CELL,Disciplinary,Battery to Inmate
20181221155,Non Sample Set BookingID,DIV6-2018-16217,2018-12-27 08:00:00,DIVISION 6,IN CELL,Disciplinary,Disciplinary
20181221155,Non Sample Set BookingID,DIV6-2018-16217,2018-12-27 08:00:00,DIVISION 6,IN CELL,Disciplinary,Battery to Inmate
20181221155,Non Sample Set BookingID,DIV6-2018-16217,2018-12-27 08:00:00,DIVISION 6,IN CELL,Disciplinary,Informational
20180525104,Sample Set BookingID,DIV6-2018-16376,2018-12-30 19:15:00,DIVISION 6,DAYROOM,Disciplinary,Inmate Fight
20181125046,Non Sample Set BookingID,DIV6-2018-16376,2018-12-30 19:15:00,DIVISION 6,DAYROOM,Disciplinary,Inmate Fight
20180615020,Sample Set BookingID,DIV6-2018-16382,2018-12-31 08:42:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20180615020,Sample Set BookingID,DIV6-2018-16382,2018-12-31 08:42:00,DIVISION 6,DAYROOM,Disciplinary,Informational
20181125120,Non Sample Set BookingID,DIV6-2018-16382,2018-12-31 08:42:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20181125120,Non Sample Set BookingID,DIV6-2018-16382,2018-12-31 08:42:00,DIVISION 6,DAYROOM,Disciplinary,Informational
20180502233,Sample Set BookingID,DIV6-2018-16384,2018-12-31 09:56:00,DIVISION 6,DAYROOM,Informational,Battery to Inmate
20181229123,Non Sample Set BookingID,DIV6-2018-16384,2018-12-31 09:56:00,DIVISION 6,DAYROOM,Informational,Battery to Inmate
20180317067,Sample Set BookingID,DIV6-2018-16395,2018-12-31 16:09:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20181023099,Non Sample Set BookingID,DIV6-2018-16395,2018-12-31 16:09:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20180128001,Sample Set BookingID,DIV6-2018-1729,2018-02-04 19:28:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20161115104,Non Sample Set BookingID,DIV6-2018-1902,2018-02-08 16:30:00,DIVISION 6,DAYROOM,Inmate Fight,Battery to Inmate
20170421113,Non Sample Set BookingID,DIV6-2018-1902,2018-02-08 16:30:00,DIVISION 6,DAYROOM,Inmate Fight,Battery to Inmate
20180203088,Sample Set BookingID,DIV6-2018-1902,2018-02-08 16:30:00,DIVISION 6,DAYROOM,Inmate Fight,Battery to Inmate
20170923125,Non Sample Set BookingID,DIV6-2018-1943,2018-02-09 13:00:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20170923125,Non Sample Set BookingID,DIV6-2018-1943,2018-02-09 13:00:00,DIVISION 6,DAYROOM,Inmate Fight,Disciplinary
20180105154,Sample Set BookingID,DIV6-2018-1943,2018-02-09 13:00:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20180105154,Sample Set BookingID,DIV6-2018-1943,2018-02-09 13:00:00,DIVISION 6,DAYROOM,Inmate Fight,Disciplinary
20180102035,Sample Set BookingID,DIV6-2018-1973,2018-02-10 10:00:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20161020187,Non Sample Set BookingID,DIV6-2018-2000,2018-02-10 18:09:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20170823172,Non Sample Set BookingID,DIV6-2018-2000,2018-02-10 18:09:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20171028078,Non Sample Set BookingID,DIV6-2018-2000,2018-02-10 18:09:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20171228028,Non Sample Set BookingID,DIV6-2018-2000,2018-02-10 18:09:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20180117137,Sample Set BookingID,DIV6-2018-2000,2018-02-10 18:09:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20160419128,Non Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Inmate Fight
20160419128,Non Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Battery to Inmate
20160820159,Non Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Battery to Inmate
20160820159,Non Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Inmate Fight
20170613129,Non Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Battery to Inmate
20170613129,Non Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Inmate Fight
20170625108,Non Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Battery to Inmate
20170625108,Non Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Inmate Fight
20170709124,Non Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Battery to Inmate
20170709124,Non Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Inmate Fight
20171211111,Non Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Battery to Inmate
20171211111,Non Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Inmate Fight
20180206044,Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Inmate Fight
20180206044,Sample Set BookingID,DIV6-2018-2128,2018-02-13 17:06:00,DIVISION 6,DAYROOM,Deescalation/Fight,Battery to Inmate
20180109087,Sample Set BookingID,DIV6-2018-2130,2018-02-13 17:30:00,DIVISION 6,DAYROOM,Disciplinary,Battery to Inmate
20180109087,Sample Set BookingID,DIV6-2018-2130,2018-02-13 17:30:00,DIVISION 6,DAYROOM,Disciplinary,Inmate Fight
20180208137,Non Sample Set BookingID,DIV6-2018-2130,2018-02-13 17:30:00,DIVISION 6,DAYROOM,Disciplinary,Battery to Inmate
20180208137,Non Sample Set BookingID,DIV6-2018-2130,2018-02-13 17:30:00,DIVISION 6,DAYROOM,Disciplinary,Inmate Fight
20160917024,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Inmate Fight
20160917024,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Battery to Inmate
20160917024,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Disciplinary
20170707011,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Disciplinary
20170707011,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Battery to Inmate
20170707011,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Inmate Fight
20171008070,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Disciplinary
20171008070,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Battery to Inmate
20171008070,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Inmate Fight
20171016182,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Battery to Inmate
20171016182,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Inmate Fight
20171016182,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Disciplinary
20171206021,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Disciplinary
20171206021,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Battery to Inmate
20171206021,Non Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Inmate Fight
20180101067,Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Battery to Inmate
20180101067,Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Disciplinary
20180101067,Sample Set BookingID,DIV6-2018-2198,2018-02-14 20:59:00,DIVISION 6,DAYROOM,Use of Force,Inmate Fight
20161115104,Non Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20161115104,Non Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Disciplinary
20161115104,Non Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Informational
20161115104,Non Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Battery to Inmate
20170318049,Non Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Battery to Inmate
20170318049,Non Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20170318049,Non Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Informational
20170318049,Non Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Disciplinary
20170829179,Non Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Disciplinary
20170829179,Non Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Informational
20170829179,Non Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Battery to Inmate
20170829179,Non Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20180130018,Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Battery to Inmate
20180130018,Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Disciplinary
20180130018,Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Informational
20180130018,Sample Set BookingID,DIV6-2018-2310,2018-02-16 19:32:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20180117047,Sample Set BookingID,DIV6-2018-2324,2018-02-17 09:25:00,DIVISION 6,DAYROOM,Disciplinary,Battery to Inmate
20180207086,Non Sample Set BookingID,DIV6-2018-2324,2018-02-17 09:25:00,DIVISION 6,DAYROOM,Disciplinary,Battery to Inmate
20180218053,Sample Set BookingID,DIV6-2018-2490,2018-02-21 07:38:00,DIVISION 6,IN CELL,Informational,
20180130113,Sample Set BookingID,DIV6-2018-2515,2018-02-21 15:42:00,DIVISION 6,MALE HOLDING,Inmate Fight,Inmate Fight
20180207035,Non Sample Set BookingID,DIV6-2018-2515,2018-02-21 15:42:00,DIVISION 6,MALE HOLDING,Inmate Fight,Inmate Fight
20170708006,Non Sample Set BookingID,DIV6-2018-2631,2018-02-23 18:02:00,DIVISION 6,DAYROOM,Disciplinary,Battery to Inmate
20180120022,Sample Set BookingID,DIV6-2018-2631,2018-02-23 18:02:00,DIVISION 6,DAYROOM,Disciplinary,Battery to Inmate
20150608046,Non Sample Set BookingID,DIV6-2018-2654,2018-02-24 10:35:00,DIVISION 6,DAYROOM,Informational,Informational
20170112008,Non Sample Set BookingID,DIV6-2018-2654,2018-02-24 10:35:00,DIVISION 6,DAYROOM,Informational,Informational
20170120125,Non Sample Set BookingID,DIV6-2018-2654,2018-02-24 10:35:00,DIVISION 6,DAYROOM,Informational,Informational
20170923125,Non Sample Set BookingID,DIV6-2018-2654,2018-02-24 10:35:00,DIVISION 6,DAYROOM,Informational,Informational
20171016182,Non Sample Set BookingID,DIV6-2018-2654,2018-02-24 10:35:00,DIVISION 6,DAYROOM,Informational,Informational
20171129166,Non Sample Set BookingID,DIV6-2018-2654,2018-02-24 10:35:00,DIVISION 6,DAYROOM,Informational,Informational
20171215146,Non Sample Set BookingID,DIV6-2018-2654,2018-02-24 10:35:00,DIVISION 6,DAYROOM,Informational,Informational
20180105024,Sample Set BookingID,DIV6-2018-2654,2018-02-24 10:35:00,DIVISION 6,DAYROOM,Informational,Informational
20180206149,Non Sample Set BookingID,DIV6-2018-2654,2018-02-24 10:35:00,DIVISION 6,DAYROOM,Informational,Informational
20180208137,Non Sample Set BookingID,DIV6-2018-2654,2018-02-24 10:35:00,DIVISION 6,DAYROOM,Informational,Informational
20170626033,Non Sample Set BookingID,DIV6-2018-2659,2018-02-24 11:11:00,DIVISION 6,DAYROOM,Deescalation/Fight,Disturbance/Riot
20170626033,Non Sample Set BookingID,DIV6-2018-2659,2018-02-24 11:11:00,DIVISION 6,DAYROOM,Deescalation/Fight,Disciplinary
20170626033,Non Sample Set BookingID,DIV6-2018-2659,2018-02-24 11:11:00,DIVISION 6,DAYROOM,Deescalation/Fight,Inmate Fight
20180101048,Sample Set BookingID,DIV6-2018-2659,2018-02-24 11:11:00,DIVISION 6,DAYROOM,Deescalation/Fight,Inmate Fight
20180101048,Sample Set BookingID,DIV6-2018-2659,2018-02-24 11:11:00,DIVISION 6,DAYROOM,Deescalation/Fight,Disturbance/Riot
20180101048,Sample Set BookingID,DIV6-2018-2659,2018-02-24 11:11:00,DIVISION 6,DAYROOM,Deescalation/Fight,Disciplinary
20180216059,Non Sample Set BookingID,DIV6-2018-2659,2018-02-24 11:11:00,DIVISION 6,DAYROOM,Deescalation/Fight,Inmate Fight
20180216059,Non Sample Set BookingID,DIV6-2018-2659,2018-02-24 11:11:00,DIVISION 6,DAYROOM,Deescalation/Fight,Disciplinary
20180216059,Non Sample Set BookingID,DIV6-2018-2659,2018-02-24 11:11:00,DIVISION 6,DAYROOM,Deescalation/Fight,Disturbance/Riot
20180109087,Sample Set BookingID,DIV6-2018-2672,2018-02-24 16:20:00,DIVISION 6,DAYROOM,Inmate Fight,
20180208137,Non Sample Set BookingID,DIV6-2018-2672,2018-02-24 16:20:00,DIVISION 6,DAYROOM,Inmate Fight,
20180216142,Sample Set BookingID,DIV6-2018-2679,2018-02-24 17:19:00,DIVISION 6,DAYROOM,Disciplinary,
20180112066,Sample Set BookingID,DIV6-2018-2739,2018-02-26 08:33:00,DIVISION 6,DAYROOM,Battery To Staff With Injuries,Disciplinary
20180112066,Sample Set BookingID,DIV6-2018-2739,2018-02-26 08:33:00,DIVISION 6,DAYROOM,Battery To Staff With Injuries,Battery to Staff
20170719099,Non Sample Set BookingID,DIV6-2018-2755,2018-02-26 12:30:00,DIVISION 6,DAYROOM,Deescalation/Fight,Battery to Staff
20170719099,Non Sample Set BookingID,DIV6-2018-2755,2018-02-26 12:30:00,DIVISION 6,DAYROOM,Deescalation/Fight,Disciplinary
20170719099,Non Sample Set BookingID,DIV6-2018-2755,2018-02-26 12:30:00,DIVISION 6,DAYROOM,Deescalation/Fight,Officer Assist
20180215126,Sample Set BookingID,DIV6-2018-2755,2018-02-26 12:30:00,DIVISION 6,DAYROOM,Deescalation/Fight,Officer Assist
20180215126,Sample Set BookingID,DIV6-2018-2755,2018-02-26 12:30:00,DIVISION 6,DAYROOM,Deescalation/Fight,Battery to Staff
20180215126,Sample Set BookingID,DIV6-2018-2755,2018-02-26 12:30:00,DIVISION 6,DAYROOM,Deescalation/Fight,Disciplinary
20180130113,Sample Set BookingID,DIV6-2018-2816,2018-02-27 17:31:00,DIVISION 6,MALE HOLDING,Battery To Staff Without Injuries,Battery to Staff
20180211021,Non Sample Set BookingID,DIV6-2018-2817,2018-02-27 18:02:00,DIVISION 6,DAYROOM,Disciplinary,Battery to Inmate
20180212073,Sample Set BookingID,DIV6-2018-2817,2018-02-27 18:02:00,DIVISION 6,DAYROOM,Disciplinary,Battery to Inmate
20180212073,Sample Set BookingID,DIV6-2018-2839,2018-02-28 09:53:00,DIVISION 6,DAYROOM,Disciplinary,
20170606182,Non Sample Set BookingID,DIV6-2018-2875,2018-02-28 18:52:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20170922201,Non Sample Set BookingID,DIV6-2018-2875,2018-02-28 18:52:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20180206057,Sample Set BookingID,DIV6-2018-2875,2018-02-28 18:52:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20180214114,Non Sample Set BookingID,DIV6-2018-2879,2018-02-28 17:50:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20180223270,Sample Set BookingID,DIV6-2018-2879,2018-02-28 17:50:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20180206057,Sample Set BookingID,DIV6-2018-2924,2018-03-01 14:30:00,DIVISION 6,IN CELL,Disciplinary,Flood
20180206057,Sample Set BookingID,DIV6-2018-2924,2018-03-01 14:30:00,DIVISION 6,IN CELL,Disciplinary,Disciplinary
20170606182,Non Sample Set BookingID,DIV6-2018-2959,2018-03-02 08:00:00,DIVISION 6,DAYROOM,Disciplinary,Inmate Fight
20180112003,Sample Set BookingID,DIV6-2018-2959,2018-03-02 08:00:00,DIVISION 6,DAYROOM,Disciplinary,Inmate Fight
20150612024,Non Sample Set BookingID,DIV6-2018-2963,2018-03-02 09:00:00,DIVISION 6,HALLWAY,Deescalation/Fight,Battery to Inmate
20170922201,Non Sample Set BookingID,DIV6-2018-2963,2018-03-02 09:00:00,DIVISION 6,HALLWAY,Deescalation/Fight,Battery to Inmate
20180112003,Sample Set BookingID,DIV6-2018-2963,2018-03-02 09:00:00,DIVISION 6,HALLWAY,Deescalation/Fight,Battery to Inmate
20170510219,Non Sample Set BookingID,DIV6-2018-2983,2018-03-02 12:00:00,DIVISION 6,DAYROOM,Inmate Fight,Informational
20170510219,Non Sample Set BookingID,DIV6-2018-2983,2018-03-02 12:00:00,DIVISION 6,DAYROOM,Inmate Fight,Battery to Inmate
20180117047,Sample Set BookingID,DIV6-2018-2983,2018-03-02 12:00:00,DIVISION 6,DAYROOM,Inmate Fight,Battery to Inmate
20180117047,Sample Set BookingID,DIV6-2018-2983,2018-03-02 12:00:00,DIVISION 6,DAYROOM,Inmate Fight,Informational
20170504086,Non Sample Set BookingID,DIV6-2018-3022,2018-03-03 11:55:00,DIVISION 6,DAYROOM,Inmate Fight,Disciplinary
20180109046,Sample Set BookingID,DIV6-2018-3022,2018-03-03 11:55:00,DIVISION 6,DAYROOM,Inmate Fight,Disciplinary
20180119179,Sample Set BookingID,DIV6-2018-3022,2018-03-03 11:55:00,DIVISION 6,DAYROOM,Inmate Fight,Disciplinary
20180217096,Sample Set BookingID,DIV6-2018-3168,2018-03-06 11:50:00,DIVISION 6,HALLWAY,Disciplinary,Masturbation
20171015004,Non Sample Set BookingID,DIV6-2018-3170,2018-03-06 12:00:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20171015004,Non Sample Set BookingID,DIV6-2018-3170,2018-03-06 12:00:00,DIVISION 6,DAYROOM,Inmate Fight,Disciplinary
20180122087,Sample Set BookingID,DIV6-2018-3170,2018-03-06 12:00:00,DIVISION 6,DAYROOM,Inmate Fight,Disciplinary
20180122087,Sample Set BookingID,DIV6-2018-3170,2018-03-06 12:00:00,DIVISION 6,DAYROOM,Inmate Fight,Inmate Fight
20171206098,Non Sample Set BookingID,DIV6-2018-3361,2018-03-11 09:15:00,DIVISION 6,DAYROOM,Disciplinary,Inmate Fight
20171206098,Non Sample Set BookingID,DIV6-2018-3361,2018-03-11 09:15:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20180309088,Sample Set BookingID,DIV6-2018-3361,2018-03-11 09:15:00,DIVISION 6,DAYROOM,Disciplinary,Inmate Fight
20180309088,Sample Set BookingID,DIV6-2018-3361,2018-03-11 09:15:00,DIVISION 6,DAYROOM,Disciplinary,Disciplinary
20180308155,Sample Set BookingID,DIV6-2018-3401,2018-03-12 08:00:00,DIVISION 6,RECREATION AREA,Disciplinary,Informational
