incident_detail_id,incident_details_count,booking_id,disciplinary_event_date_time,disciplinary_event_network_id,incident_type,incident_category
inc_20180417166_DIV6-2018-5762,1,20180417166,2018-05-02 16:16:00,DIV6-2018-5762,Inmate Fight,Inmate Fight
inc_20180501182_DIV6-2018-5762,1,20180501182,2018-05-02 16:16:00,DIV6-2018-5762,Inmate Fight,Inmate Fight
inc_20170210116_DIV6-2018-5766,1,20170210116,2018-05-02 16:38:00,DIV6-2018-5766,Disciplinary,Disciplinary
inc_20170611150_DIV6-2018-5766,1,20170611150,2018-05-02 16:38:00,DIV6-2018-5766,Disciplinary,Disciplinary
inc_20170810094_DIV6-2018-5766,1,20170810094,2018-05-02 16:38:00,DIV6-2018-5766,Disciplinary,Disciplinary
inc_20170909006_DIV6-2018-5766,1,20170909006,2018-05-02 16:38:00,DIV6-2018-5766,Disciplinary,Disciplinary
inc_20180104024_DIV6-2018-5766,1,20180104024,2018-05-02 16:38:00,DIV6-2018-5766,Disciplinary,Disciplinary
inc_20180127126_DIV6-2018-5766,1,20180127126,2018-05-02 16:38:00,DIV6-2018-5766,Disciplinary,Disciplinary
inc_20180324073_DIV6-2018-5766,1,20180324073,2018-05-02 16:38:00,DIV6-2018-5766,Disciplinary,Disciplinary
inc_20180405206_DIV6-2018-5806,1,20180405206,2018-05-03 15:00:00,DIV6-2018-5806,Disciplinary,Disciplinary
inc_20180207083_DIV6-2018-5839,1,20180207083,2018-05-04 08:08:00,DIV6-2018-5839,Inmate Fight,Inmate Fight
inc_20180502001_DIV6-2018-5839,1,20180502001,2018-05-04 08:08:00,DIV6-2018-5839,Inmate Fight,Inmate Fight
inc_20171122129_DIV6-2018-5897,1,20171122129,2018-05-05 11:15:00,DIV6-2018-5897,Inmate Fight,Disciplinary
inc_20171122129_DIV6-2018-5897,2,20171122129,2018-05-05 11:15:00,DIV6-2018-5897,Inmate Fight,Informational
inc_20180228080_DIV6-2018-5897,1,20180228080,2018-05-05 11:15:00,DIV6-2018-5897,Inmate Fight,Disciplinary
inc_20180228080_DIV6-2018-5897,2,20180228080,2018-05-05 11:15:00,DIV6-2018-5897,Inmate Fight,Informational
inc_20180404102_DIV6-2018-5907,1,20180404102,2018-05-05 13:00:00,DIV6-2018-5907,Refusal To Lock-Up,Informational
inc_20180404102_DIV6-2018-5907,2,20180404102,2018-05-05 13:00:00,DIV6-2018-5907,Refusal To Lock-Up,Disciplinary
inc_20180404102_DIV6-2018-5907,3,20180404102,2018-05-05 13:00:00,DIV6-2018-5907,Refusal To Lock-Up,Refusal of Housing
inc_20180404102_DIV6-2018-5907,4,20180404102,2018-05-05 13:00:00,DIV6-2018-5907,Refusal To Lock-Up,Refusal to Lock Up
inc_20171003202_DIV6-2018-5946,1,20171003202,2018-05-05 16:11:00,DIV6-2018-5946,Inmate Fight,Battery to Inmate
inc_20180327046_DIV6-2018-5946,1,20180327046,2018-05-05 16:11:00,DIV6-2018-5946,Inmate Fight,Battery to Inmate
inc_20171026100_DIV6-2018-5989,1,20171026100,2018-05-07 15:53:00,DIV6-2018-5989,Inmate Fight,Inmate Fight
inc_20180326046_DIV6-2018-5989,1,20180326046,2018-05-07 15:53:00,DIV6-2018-5989,Inmate Fight,Inmate Fight
inc_20180502033_DIV6-2018-6009,1,20180502033,2018-05-07 20:37:00,DIV6-2018-6009,Disciplinary,Disciplinary
inc_20171020033_DIV6-2018-6023,1,20171020033,2018-05-08 08:40:00,DIV6-2018-6023,Disciplinary,Inmate Fight
inc_20180312033_DIV6-2018-6023,1,20180312033,2018-05-08 08:40:00,DIV6-2018-6023,Disciplinary,Inmate Fight
inc_20180407084_DIV6-2018-6052,1,20180407084,2018-05-08 15:00:00,DIV6-2018-6052,Disciplinary,
inc_20180406103_DIV6-2018-6059,1,20180406103,2018-05-08 18:27:00,DIV6-2018-6059,Battery To Staff Without Injuries,Battery to Staff
inc_20180406103_DIV6-2018-6059,2,20180406103,2018-05-08 18:27:00,DIV6-2018-6059,Battery To Staff Without Injuries,Disciplinary
inc_20180314026_DIV6-2018-6070,1,20180314026,2018-05-08 22:30:00,DIV6-2018-6070,Contraband Recovery,Contraband Confiscated (From Detainee)
inc_20180314026_DIV6-2018-6070,2,20180314026,2018-05-08 22:30:00,DIV6-2018-6070,Contraband Recovery,Contraband Found (Common Area)
inc_20180314026_DIV6-2018-6070,3,20180314026,2018-05-08 22:30:00,DIV6-2018-6070,Contraband Recovery,Contraband Involved
inc_20180427170_DIV6-2018-6070,1,20180427170,2018-05-08 22:30:00,DIV6-2018-6070,Contraband Recovery,Contraband Found (Common Area)
inc_20180427170_DIV6-2018-6070,2,20180427170,2018-05-08 22:30:00,DIV6-2018-6070,Contraband Recovery,Contraband Confiscated (From Detainee)
inc_20180427170_DIV6-2018-6070,3,20180427170,2018-05-08 22:30:00,DIV6-2018-6070,Contraband Recovery,Contraband Involved
inc_20180118123_DIV6-2018-6071,1,20180118123,2018-05-08 22:30:00,DIV6-2018-6071,Disciplinary,Refusal of Housing
inc_20170624169_DIV6-2018-6093,1,20170624169,2018-05-09 13:00:00,DIV6-2018-6093,Inmate Fight,Battery to Inmate
inc_20170624169_DIV6-2018-6093,2,20170624169,2018-05-09 13:00:00,DIV6-2018-6093,Inmate Fight,Disciplinary
inc_20180412162_DIV6-2018-6093,1,20180412162,2018-05-09 13:00:00,DIV6-2018-6093,Inmate Fight,Battery to Inmate
inc_20180412162_DIV6-2018-6093,2,20180412162,2018-05-09 13:00:00,DIV6-2018-6093,Inmate Fight,Disciplinary
inc_20170623008_DIV6-2018-6166,1,20170623008,2018-05-10 18:23:00,DIV6-2018-6166,Disciplinary,Disciplinary
inc_20180104024_DIV6-2018-6166,1,20180104024,2018-05-10 18:23:00,DIV6-2018-6166,Disciplinary,Disciplinary
inc_20180117047_DIV6-2018-6166,1,20180117047,2018-05-10 18:23:00,DIV6-2018-6166,Disciplinary,Disciplinary
inc_20180213037_DIV6-2018-6166,1,20180213037,2018-05-10 18:23:00,DIV6-2018-6166,Disciplinary,Disciplinary
inc_20180504185_DIV6-2018-6211,1,20180504185,2018-05-11 15:24:00,DIV6-2018-6211,Contraband Recovery,Contraband Found (Common Area)
inc_20180507043_DIV6-2018-6211,1,20180507043,2018-05-11 15:24:00,DIV6-2018-6211,Contraband Recovery,Contraband Found (Common Area)
inc_20170129178_DIV6-2018-6262,1,20170129178,2018-05-12 20:16:00,DIV6-2018-6262,Inmate Fight,Battery to Inmate
inc_20170221156_DIV6-2018-6262,1,20170221156,2018-05-12 20:16:00,DIV6-2018-6262,Inmate Fight,Battery to Inmate
inc_20170826005_DIV6-2018-6262,1,20170826005,2018-05-12 20:16:00,DIV6-2018-6262,Inmate Fight,Battery to Inmate
inc_20180502033_DIV6-2018-6262,1,20180502033,2018-05-12 20:16:00,DIV6-2018-6262,Inmate Fight,Battery to Inmate
inc_20180508127_DIV6-2018-6262,1,20180508127,2018-05-12 20:16:00,DIV6-2018-6262,Inmate Fight,Battery to Inmate
inc_20180206150_DIV6-2018-6263,1,20180206150,2018-05-12 20:30:00,DIV6-2018-6263,Destruction Of Property,Destruction of Property
inc_20180316044_DIV6-2018-6285,1,20180316044,2018-05-13 20:15:00,DIV6-2018-6285,Inmate Fight,Inmate Fight
inc_20180428038_DIV6-2018-6285,1,20180428038,2018-05-13 20:15:00,DIV6-2018-6285,Inmate Fight,Inmate Fight
inc_20180123019_DIV6-2018-6286,1,20180123019,2018-05-13 19:42:00,DIV6-2018-6286,Disciplinary,Disciplinary
inc_20160617203_DIV6-2018-6309,1,20160617203,2018-05-14 11:26:00,DIV6-2018-6309,Disciplinary,Disciplinary
inc_20160617203_DIV6-2018-6309,2,20160617203,2018-05-14 11:26:00,DIV6-2018-6309,Disciplinary,Battery to Inmate
inc_20180403086_DIV6-2018-6309,1,20180403086,2018-05-14 11:26:00,DIV6-2018-6309,Disciplinary,Battery to Inmate
inc_20180403086_DIV6-2018-6309,2,20180403086,2018-05-14 11:26:00,DIV6-2018-6309,Disciplinary,Disciplinary
inc_20180403083_DIV6-2018-6314,1,20180403083,2018-05-14 12:30:00,DIV6-2018-6314,Disciplinary,Battery to Inmate
inc_20180502190_DIV6-2018-6314,1,20180502190,2018-05-14 12:30:00,DIV6-2018-6314,Disciplinary,Battery to Inmate
inc_20171030030_DIV6-2018-6345,1,20171030030,2018-05-14 20:54:00,DIV6-2018-6345,Inmate Fight,Disciplinary
inc_20171030030_DIV6-2018-6345,2,20171030030,2018-05-14 20:54:00,DIV6-2018-6345,Inmate Fight,Inmate Fight
inc_20180223270_DIV6-2018-6345,1,20180223270,2018-05-14 20:54:00,DIV6-2018-6345,Inmate Fight,Inmate Fight
inc_20180223270_DIV6-2018-6345,2,20180223270,2018-05-14 20:54:00,DIV6-2018-6345,Inmate Fight,Disciplinary
inc_20180119234_DIV6-2018-6385,1,20180119234,2018-05-15 18:00:00,DIV6-2018-6385,Disciplinary,Masturbation
inc_20180426090_DIV6-2018-6396,1,20180426090,2018-05-16 00:36:00,DIV6-2018-6396,Inmate Fight,
inc_20180426139_DIV6-2018-6396,1,20180426139,2018-05-16 00:36:00,DIV6-2018-6396,Inmate Fight,
inc_20180502223_DIV6-2018-6396,1,20180502223,2018-05-16 00:36:00,DIV6-2018-6396,Inmate Fight,
inc_20180216033_DIV6-2018-6408,1,20180216033,2018-05-16 11:50:00,DIV6-2018-6408,Inmate Fight,
inc_20180302135_DIV6-2018-6408,1,20180302135,2018-05-16 11:50:00,DIV6-2018-6408,Inmate Fight,
inc_20180207010_DIV6-2018-6423,1,20180207010,2018-05-16 16:14:00,DIV6-2018-6423,Disciplinary,Disciplinary
inc_20171212053_DIV6-2018-6454,1,20171212053,2018-05-17 09:34:00,DIV6-2018-6454,Disciplinary,Inmate Fight
inc_20171212053_DIV6-2018-6454,2,20171212053,2018-05-17 09:34:00,DIV6-2018-6454,Disciplinary,Disciplinary
inc_20180413094_DIV6-2018-6454,1,20180413094,2018-05-17 09:34:00,DIV6-2018-6454,Disciplinary,Inmate Fight
inc_20180413094_DIV6-2018-6454,2,20180413094,2018-05-17 09:34:00,DIV6-2018-6454,Disciplinary,Disciplinary
inc_20180328179_DIV6-2018-6481,1,20180328179,2018-05-17 21:16:00,DIV6-2018-6481,Refusal To Lock-Up,Refusal of Housing
inc_20171207096_DIV6-2018-6529,1,20171207096,2018-05-18 22:35:00,DIV6-2018-6529,Protective Custody Rqst.,Protective Custody Request
inc_20180428113_DIV6-2018-6529,1,20180428113,2018-05-18 22:35:00,DIV6-2018-6529,Protective Custody Rqst.,Protective Custody Request
inc_20180501139_DIV6-2018-6529,1,20180501139,2018-05-18 22:35:00,DIV6-2018-6529,Protective Custody Rqst.,Protective Custody Request
inc_20180515120_DIV6-2018-6529,1,20180515120,2018-05-18 22:35:00,DIV6-2018-6529,Protective Custody Rqst.,Protective Custody Request
inc_20180515125_DIV6-2018-6529,1,20180515125,2018-05-18 22:35:00,DIV6-2018-6529,Protective Custody Rqst.,Protective Custody Request
inc_20180516073_DIV6-2018-6529,1,20180516073,2018-05-18 22:35:00,DIV6-2018-6529,Protective Custody Rqst.,Protective Custody Request
inc_20180220063_DIV6-2018-6530,1,20180220063,2018-05-18 23:30:00,DIV6-2018-6530,Informational,
inc_20180401044_DIV6-2018-6545,1,20180401044,2018-05-19 11:32:00,DIV6-2018-6545,Inmate Fight,Inmate Fight
inc_20180416069_DIV6-2018-6545,1,20180416069,2018-05-19 11:32:00,DIV6-2018-6545,Inmate Fight,Inmate Fight
inc_20161116056_DIV6-2018-6555,1,20161116056,2018-05-19 18:26:00,DIV6-2018-6555,Inmate Fight,Inmate Fight
inc_20180126012_DIV6-2018-6555,1,20180126012,2018-05-19 18:26:00,DIV6-2018-6555,Inmate Fight,Inmate Fight
inc_20171205122_DIV6-2018-6562,1,20171205122,2018-05-19 20:24:00,DIV6-2018-6562,Disciplinary,
inc_20180507128_DIV6-2018-6562,1,20180507128,2018-05-19 20:24:00,DIV6-2018-6562,Disciplinary,
inc_20170530053_DIV6-2018-6609,1,20170530053,2018-05-20 23:30:00,DIV6-2018-6609,Informational,
inc_20171231076_DIV6-2018-6609,1,20171231076,2018-05-20 23:30:00,DIV6-2018-6609,Informational,
inc_20180409010_DIV6-2018-6609,1,20180409010,2018-05-20 23:30:00,DIV6-2018-6609,Informational,
inc_20180418036_DIV6-2018-6609,1,20180418036,2018-05-20 23:30:00,DIV6-2018-6609,Informational,
inc_20180503227_DIV6-2018-6609,1,20180503227,2018-05-20 23:30:00,DIV6-2018-6609,Informational,
inc_20160607047_DIV6-2018-6619,1,20160607047,2018-05-21 10:40:00,DIV6-2018-6619,Disciplinary,Disciplinary
inc_20160607047_DIV6-2018-6619,2,20160607047,2018-05-21 10:40:00,DIV6-2018-6619,Disciplinary,Informational
inc_20170404050_DIV6-2018-6619,1,20170404050,2018-05-21 10:40:00,DIV6-2018-6619,Disciplinary,Disciplinary
inc_20170404050_DIV6-2018-6619,2,20170404050,2018-05-21 10:40:00,DIV6-2018-6619,Disciplinary,Informational
inc_20171129162_DIV6-2018-6619,1,20171129162,2018-05-21 10:40:00,DIV6-2018-6619,Disciplinary,Disciplinary
inc_20171129162_DIV6-2018-6619,2,20171129162,2018-05-21 10:40:00,DIV6-2018-6619,Disciplinary,Informational
inc_20180309100_DIV6-2018-6619,1,20180309100,2018-05-21 10:40:00,DIV6-2018-6619,Disciplinary,Disciplinary
inc_20180309100_DIV6-2018-6619,2,20180309100,2018-05-21 10:40:00,DIV6-2018-6619,Disciplinary,Informational
inc_20180518091_DIV6-2018-6663,1,20180518091,2018-05-21 21:15:00,DIV6-2018-6663,Disciplinary,Disciplinary
inc_20180518091_DIV6-2018-6671,1,20180518091,2018-05-21 23:02:00,DIV6-2018-6671,Disciplinary,Disciplinary
inc_20180122155_DIV6-2018-6700,1,20180122155,2018-05-22 17:40:00,DIV6-2018-6700,Disciplinary,Disciplinary
inc_20180427175_DIV6-2018-6700,1,20180427175,2018-05-22 17:40:00,DIV6-2018-6700,Disciplinary,Disciplinary
inc_20160317050_DIV6-2018-6706,1,20160317050,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Battery to Inmate
inc_20160317050_DIV6-2018-6706,2,20160317050,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Disciplinary
inc_20160515083_DIV6-2018-6706,1,20160515083,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Disciplinary
inc_20160515083_DIV6-2018-6706,2,20160515083,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Battery to Inmate
inc_20170925107_DIV6-2018-6706,1,20170925107,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Battery to Inmate
inc_20170925107_DIV6-2018-6706,2,20170925107,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Disciplinary
inc_20180104024_DIV6-2018-6706,1,20180104024,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Disciplinary
inc_20180104024_DIV6-2018-6706,2,20180104024,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Battery to Inmate
inc_20180117047_DIV6-2018-6706,1,20180117047,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Disciplinary
inc_20180117047_DIV6-2018-6706,2,20180117047,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Battery to Inmate
inc_20180118018_DIV6-2018-6706,1,20180118018,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Battery to Inmate
inc_20180118018_DIV6-2018-6706,2,20180118018,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Disciplinary
inc_20180311052_DIV6-2018-6706,1,20180311052,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Disciplinary
inc_20180311052_DIV6-2018-6706,2,20180311052,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Battery to Inmate
inc_20180412162_DIV6-2018-6706,1,20180412162,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Battery to Inmate
inc_20180412162_DIV6-2018-6706,2,20180412162,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Disciplinary
inc_20180427009_DIV6-2018-6706,1,20180427009,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Battery to Inmate
inc_20180427009_DIV6-2018-6706,2,20180427009,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Disciplinary
inc_20180517156_DIV6-2018-6706,1,20180517156,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Disciplinary
inc_20180517156_DIV6-2018-6706,2,20180517156,2018-05-22 18:34:00,DIV6-2018-6706,Inmate Fight,Battery to Inmate
inc_20180308026_DIV6-2018-6707,1,20180308026,2018-05-22 19:42:00,DIV6-2018-6707,Use of Force,
inc_20180421128_DIV6-2018-6712,1,20180421128,2018-05-23 00:00:00,DIV6-2018-6712,Disciplinary,Disciplinary
inc_20180515054_DIV6-2018-6712,1,20180515054,2018-05-23 00:00:00,DIV6-2018-6712,Disciplinary,Disciplinary
inc_20180216033_DIV6-2018-6785,1,20180216033,2018-05-24 10:11:00,DIV6-2018-6785,Inmate Fight,Inmate Fight
inc_20180518039_DIV6-2018-6785,1,20180518039,2018-05-24 10:11:00,DIV6-2018-6785,Inmate Fight,Inmate Fight
inc_20180304104_DIV6-2018-6795,1,20180304104,2018-05-23 20:00:00,DIV6-2018-6795,Contraband Recovery,Informational
inc_20180502190_DIV6-2018-6803,1,20180502190,2018-05-24 16:34:00,DIV6-2018-6803,Disciplinary,Disciplinary
inc_20180512157_DIV6-2018-6803,1,20180512157,2018-05-24 16:34:00,DIV6-2018-6803,Disciplinary,Disciplinary
inc_20171128025_DIV6-2018-6814,1,20171128025,2018-05-24 19:08:00,DIV6-2018-6814,Disciplinary,Disciplinary
inc_20180104024_DIV6-2018-6814,1,20180104024,2018-05-24 19:08:00,DIV6-2018-6814,Disciplinary,Disciplinary
inc_20180117047_DIV6-2018-6814,1,20180117047,2018-05-24 19:08:00,DIV6-2018-6814,Disciplinary,Disciplinary
inc_20180118018_DIV6-2018-6814,1,20180118018,2018-05-24 19:08:00,DIV6-2018-6814,Disciplinary,Disciplinary
inc_20180512164_DIV6-2018-6814,1,20180512164,2018-05-24 19:08:00,DIV6-2018-6814,Disciplinary,Disciplinary
inc_20180515054_DIV6-2018-6814,1,20180515054,2018-05-24 19:08:00,DIV6-2018-6814,Disciplinary,Disciplinary
inc_20180306161_DIV6-2018-6851,1,20180306161,2018-05-25 16:30:00,DIV6-2018-6851,Disciplinary,Battery to Inmate
inc_20180521132_DIV6-2018-6851,1,20180521132,2018-05-25 16:30:00,DIV6-2018-6851,Disciplinary,Battery to Inmate
inc_20160421137_DIV6-2018-6853,1,20160421137,2018-05-25 17:03:00,DIV6-2018-6853,Inmate Fight,Battery to Inmate
inc_20160421137_DIV6-2018-6853,2,20160421137,2018-05-25 17:03:00,DIV6-2018-6853,Inmate Fight,Inmate Fight
inc_20160421137_DIV6-2018-6853,3,20160421137,2018-05-25 17:03:00,DIV6-2018-6853,Inmate Fight,Disciplinary
inc_20180205071_DIV6-2018-6853,1,20180205071,2018-05-25 17:03:00,DIV6-2018-6853,Inmate Fight,Battery to Inmate
inc_20180205071_DIV6-2018-6853,2,20180205071,2018-05-25 17:03:00,DIV6-2018-6853,Inmate Fight,Disciplinary
inc_20180205071_DIV6-2018-6853,3,20180205071,2018-05-25 17:03:00,DIV6-2018-6853,Inmate Fight,Inmate Fight
inc_20180223154_DIV6-2018-6898,1,20180223154,2018-05-26 16:23:00,DIV6-2018-6898,Deescalation/Fight,Battery to Inmate
inc_20180223154_DIV6-2018-6898,2,20180223154,2018-05-26 16:23:00,DIV6-2018-6898,Deescalation/Fight,Disciplinary
inc_20180410219_DIV6-2018-6898,1,20180410219,2018-05-26 16:23:00,DIV6-2018-6898,Deescalation/Fight,Battery to Inmate
inc_20180410219_DIV6-2018-6898,2,20180410219,2018-05-26 16:23:00,DIV6-2018-6898,Deescalation/Fight,Disciplinary
inc_20180116017_DIV6-2018-6940,1,20180116017,2018-05-27 19:02:00,DIV6-2018-6940,Inmate Fight,Inmate Fight
inc_20180116017_DIV6-2018-6940,2,20180116017,2018-05-27 19:02:00,DIV6-2018-6940,Inmate Fight,Informational
inc_20180116017_DIV6-2018-6940,3,20180116017,2018-05-27 19:02:00,DIV6-2018-6940,Inmate Fight,Disciplinary
inc_20180315203_DIV6-2018-6940,1,20180315203,2018-05-27 19:02:00,DIV6-2018-6940,Inmate Fight,Inmate Fight
inc_20180315203_DIV6-2018-6940,2,20180315203,2018-05-27 19:02:00,DIV6-2018-6940,Inmate Fight,Disciplinary
inc_20180315203_DIV6-2018-6940,3,20180315203,2018-05-27 19:02:00,DIV6-2018-6940,Inmate Fight,Informational
inc_20180511022_DIV6-2018-6942,1,20180511022,2018-05-27 19:56:00,DIV6-2018-6942,Inmate Fight,Disciplinary
inc_20180511022_DIV6-2018-6942,2,20180511022,2018-05-27 19:56:00,DIV6-2018-6942,Inmate Fight,Battery to Inmate
inc_20180511022_DIV6-2018-6942,3,20180511022,2018-05-27 19:56:00,DIV6-2018-6942,Inmate Fight,Inmate Fight
inc_20180514131_DIV6-2018-6942,1,20180514131,2018-05-27 19:56:00,DIV6-2018-6942,Inmate Fight,Inmate Fight
inc_20180514131_DIV6-2018-6942,2,20180514131,2018-05-27 19:56:00,DIV6-2018-6942,Inmate Fight,Battery to Inmate
inc_20180514131_DIV6-2018-6942,3,20180514131,2018-05-27 19:56:00,DIV6-2018-6942,Inmate Fight,Disciplinary
inc_20180524176_DIV6-2018-6947,1,20180524176,2018-05-27 20:30:00,DIV6-2018-6947,Disciplinary,Disciplinary
inc_20180524192_DIV6-2018-6947,1,20180524192,2018-05-27 20:30:00,DIV6-2018-6947,Disciplinary,Disciplinary
inc_20170303036_DIV6-2018-6964,1,20170303036,2018-05-28 09:30:00,DIV6-2018-6964,Disciplinary,Battery to Inmate
inc_20170504086_DIV6-2018-6964,1,20170504086,2018-05-28 09:30:00,DIV6-2018-6964,Disciplinary,Battery to Inmate
inc_20170624001_DIV6-2018-6964,1,20170624001,2018-05-28 09:30:00,DIV6-2018-6964,Disciplinary,Battery to Inmate
inc_20170729065_DIV6-2018-6964,1,20170729065,2018-05-28 09:30:00,DIV6-2018-6964,Disciplinary,Battery to Inmate
inc_20171023097_DIV6-2018-6964,1,20171023097,2018-05-28 09:30:00,DIV6-2018-6964,Disciplinary,Battery to Inmate
inc_20171025020_DIV6-2018-6964,1,20171025020,2018-05-28 09:30:00,DIV6-2018-6964,Disciplinary,Battery to Inmate
inc_20171125043_DIV6-2018-6964,1,20171125043,2018-05-28 09:30:00,DIV6-2018-6964,Disciplinary,Battery to Inmate
inc_20180119168_DIV6-2018-6964,1,20180119168,2018-05-28 09:30:00,DIV6-2018-6964,Disciplinary,Battery to Inmate
inc_20180304141_DIV6-2018-6964,1,20180304141,2018-05-28 09:30:00,DIV6-2018-6964,Disciplinary,Battery to Inmate
inc_20180523046_DIV6-2018-6964,1,20180523046,2018-05-28 09:30:00,DIV6-2018-6964,Disciplinary,Battery to Inmate
inc_20180418135_DIV6-2018-6981,1,20180418135,2018-05-28 16:32:00,DIV6-2018-6981,Disciplinary,Disciplinary
inc_20171117071_DIV6-2018-6987,1,20171117071,2018-05-21 20:00:00,DIV6-2018-6987,Deescalation/Fight,Inmate Fight
inc_20171117071_DIV6-2018-6987,2,20171117071,2018-05-21 20:00:00,DIV6-2018-6987,Deescalation/Fight,Battery to Inmate
inc_20171117071_DIV6-2018-6987,3,20171117071,2018-05-21 20:00:00,DIV6-2018-6987,Deescalation/Fight,Disciplinary
inc_20180501198_DIV6-2018-6987,1,20180501198,2018-05-21 20:00:00,DIV6-2018-6987,Deescalation/Fight,Battery to Inmate
inc_20180501198_DIV6-2018-6987,2,20180501198,2018-05-21 20:00:00,DIV6-2018-6987,Deescalation/Fight,Inmate Fight
inc_20180501198_DIV6-2018-6987,3,20180501198,2018-05-21 20:00:00,DIV6-2018-6987,Deescalation/Fight,Disciplinary
inc_20171117071_DIV6-2018-6988,1,20171117071,2018-05-28 19:54:00,DIV6-2018-6988,Deescalation/Fight,Inmate Fight
inc_20180501198_DIV6-2018-6988,1,20180501198,2018-05-28 19:54:00,DIV6-2018-6988,Deescalation/Fight,Inmate Fight
inc_20180502174_DIV6-2018-7001,1,20180502174,2018-05-29 07:00:00,DIV6-2018-7001,Disciplinary,Disciplinary
inc_20170903049_DIV6-2018-7029,1,20170903049,2018-05-29 17:30:00,DIV6-2018-7029,Inmate Fight,Disciplinary
inc_20170903049_DIV6-2018-7029,2,20170903049,2018-05-29 17:30:00,DIV6-2018-7029,Inmate Fight,Inmate Fight
inc_20180322037_DIV6-2018-7029,1,20180322037,2018-05-29 17:30:00,DIV6-2018-7029,Inmate Fight,Disciplinary
inc_20180322037_DIV6-2018-7029,2,20180322037,2018-05-29 17:30:00,DIV6-2018-7029,Inmate Fight,Inmate Fight
inc_20180521240_DIV6-2018-7029,1,20180521240,2018-05-29 17:30:00,DIV6-2018-7029,Inmate Fight,Disciplinary
inc_20180521240_DIV6-2018-7029,2,20180521240,2018-05-29 17:30:00,DIV6-2018-7029,Inmate Fight,Inmate Fight
inc_20180221110_DIV6-2018-7038,1,20180221110,2018-05-29 16:30:00,DIV6-2018-7038,Disciplinary,Disciplinary
inc_20180225211_DIV6-2018-7090,1,20180225211,2018-05-30 16:45:00,DIV6-2018-7090,Disciplinary,Disciplinary
inc_20180319008_DIV6-2018-7125,1,20180319008,2018-05-31 09:00:00,DIV6-2018-7125,Deescalation/Fight,Disciplinary
inc_20180319008_DIV6-2018-7125,2,20180319008,2018-05-31 09:00:00,DIV6-2018-7125,Deescalation/Fight,Battery to Inmate
inc_20180319008_DIV6-2018-7125,3,20180319008,2018-05-31 09:00:00,DIV6-2018-7125,Deescalation/Fight,Informational
inc_20180518039_DIV6-2018-7125,1,20180518039,2018-05-31 09:00:00,DIV6-2018-7125,Deescalation/Fight,Disciplinary
inc_20180518039_DIV6-2018-7125,2,20180518039,2018-05-31 09:00:00,DIV6-2018-7125,Deescalation/Fight,Battery to Inmate
inc_20180518039_DIV6-2018-7125,3,20180518039,2018-05-31 09:00:00,DIV6-2018-7125,Deescalation/Fight,Informational
inc_20180402011_DIV6-2018-7167,1,20180402011,2018-05-31 21:10:00,DIV6-2018-7167,Disciplinary,Disciplinary
inc_20180511114_DIV6-2018-7208,1,20180511114,2018-06-01 21:37:00,DIV6-2018-7208,Disciplinary,Disciplinary
inc_20180511114_DIV6-2018-7208,2,20180511114,2018-06-01 21:37:00,DIV6-2018-7208,Disciplinary,Battery to Inmate
inc_20180513134_DIV6-2018-7208,1,20180513134,2018-06-01 21:37:00,DIV6-2018-7208,Disciplinary,Battery to Inmate
inc_20180513134_DIV6-2018-7208,2,20180513134,2018-06-01 21:37:00,DIV6-2018-7208,Disciplinary,Disciplinary
inc_20171101103_DIV6-2018-7235,1,20171101103,2018-06-02 20:25:00,DIV6-2018-7235,Disciplinary,Disciplinary
inc_20171218101_DIV6-2018-7235,1,20171218101,2018-06-02 20:25:00,DIV6-2018-7235,Disciplinary,Disciplinary
inc_20180320073_DIV6-2018-7235,1,20180320073,2018-06-02 20:25:00,DIV6-2018-7235,Disciplinary,Disciplinary
inc_20180406016_DIV6-2018-7235,1,20180406016,2018-06-02 20:25:00,DIV6-2018-7235,Disciplinary,Disciplinary
inc_20180131094_DIV6-2018-7245,1,20180131094,2018-06-03 09:30:00,DIV6-2018-7245,Deescalation/Use of Force,Medical Involved
inc_20180131094_DIV6-2018-7245,2,20180131094,2018-06-03 09:30:00,DIV6-2018-7245,Deescalation/Use of Force,Disciplinary
