booking_id,booking_id_type,incident_number,incident_date_time,incident_facility_location,incident_location,infraction
20160916068,Non Sample Set BookingID,DIV6-2018-8651,2018-07-06 08:30:00,DIVISION 6,DAYROOM,207 Fighting
20180321025,Sample Set BookingID,DIV6-2018-8651,2018-07-06 08:30:00,DIVISION 6,DAYROOM,207 Fighting
20180502060,Sample Set BookingID,DIV6-2018-8710,2018-07-07 17:42:00,DIVISION 6,SHOWER ROOM,307 Battery
20180521150,Sample Set BookingID,DIV6-2018-8740,2018-07-08 19:15:00,DIVISION 6,DAYROOM,207 Fighting
20180621125,Sample Set BookingID,DIV6-2018-8740,2018-07-08 19:15:00,DIVISION 6,DAYROOM,207 Fighting
20180220122,Sample Set BookingID,DIV6-2018-8782,2018-07-09 14:00:00,DIVISION 6,HALLWAY,105 Disorderly Conduct
20180220122,Sample Set BookingID,DIV6-2018-8782,2018-07-09 14:00:00,DIVISION 6,HALLWAY,212 Movement Violation
20180220122,Sample Set BookingID,DIV6-2018-8782,2018-07-09 14:00:00,DIVISION 6,HALLWAY,219 Disobeying or Resisting Orders
20180620030,Sample Set BookingID,DIV6-2018-8787,2018-07-09 16:54:00,DIVISION 6,DAYROOM,307 Battery
20180221145,Sample Set BookingID,DIV6-2018-8796,2018-07-09 19:30:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180221145,Sample Set BookingID,DIV6-2018-8796,2018-07-09 19:30:00,DIVISION 6,DAYROOM,211 Misuse of Medication
20180221145,Sample Set BookingID,DIV6-2018-8796,2018-07-09 19:30:00,DIVISION 6,DAYROOM,219 Disobeying or Resisting Orders
20170921021,Non Sample Set BookingID,DIV6-2018-8843,2018-07-10 17:35:00,DIVISION 6,DAYROOM,122 Verbal Threat to an Inmate
20170921021,Non Sample Set BookingID,DIV6-2018-8843,2018-07-10 17:35:00,DIVISION 6,DAYROOM,206 Extortion
20180114177,Sample Set BookingID,DIV6-2018-8843,2018-07-10 17:35:00,DIVISION 6,DAYROOM,122 Verbal Threat to an Inmate
20180114177,Sample Set BookingID,DIV6-2018-8843,2018-07-10 17:35:00,DIVISION 6,DAYROOM,206 Extortion
20180308034,Sample Set BookingID,DIV6-2018-8843,2018-07-10 17:35:00,DIVISION 6,DAYROOM,122 Verbal Threat to an Inmate
20180308034,Sample Set BookingID,DIV6-2018-8843,2018-07-10 17:35:00,DIVISION 6,DAYROOM,206 Extortion
20171217053,Non Sample Set BookingID,DIV6-2018-8857,2018-07-11 01:42:00,DIVISION 6,IN CELL,207 Fighting
20180220122,Sample Set BookingID,DIV6-2018-8857,2018-07-11 01:42:00,DIVISION 6,IN CELL,207 Fighting
20180512164,Sample Set BookingID,DIV6-2018-8861,2018-07-11 08:10:00,DIVISION 6,DAYROOM,327 Damage to CCSO Property
20180613197,Sample Set BookingID,DIV6-2018-8897,2018-07-11 23:30:00,DIVISION 6,DAYROOM,207 Fighting
20180613197,Sample Set BookingID,DIV6-2018-8897,2018-07-11 23:30:00,DIVISION 6,DAYROOM,307 Battery
20180614093,Non Sample Set BookingID,DIV6-2018-8897,2018-07-11 23:30:00,DIVISION 6,DAYROOM,207 Fighting
20180614093,Non Sample Set BookingID,DIV6-2018-8897,2018-07-11 23:30:00,DIVISION 6,DAYROOM,307 Battery
20180802202,Non Sample Set BookingID,DIV6-2018-8897,2018-07-11 23:30:00,DIVISION 6,DAYROOM,207 Fighting
20180802202,Non Sample Set BookingID,DIV6-2018-8897,2018-07-11 23:30:00,DIVISION 6,DAYROOM,307 Battery
20181201012,Non Sample Set BookingID,DIV6-2018-8915,2018-07-12 12:45:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20181201012,Non Sample Set BookingID,DIV6-2018-8915,2018-07-12 12:45:00,DIVISION 6,DAYROOM,219 Disobeying or Resisting Orders
20181201012,Non Sample Set BookingID,DIV6-2018-8915,2018-07-12 12:45:00,DIVISION 6,DAYROOM,308 Count Violation
20180319130,Sample Set BookingID,DIV6-2018-8919,2018-07-12 13:30:00,DIVISION 6,HALLWAY,219 Disobeying or Resisting Orders
20181120070,Non Sample Set BookingID,DIV6-2018-8919,2018-07-12 13:30:00,DIVISION 6,HALLWAY,219 Disobeying or Resisting Orders
20181201012,Non Sample Set BookingID,DIV6-2018-8921,2018-07-12 14:00:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20181201012,Non Sample Set BookingID,DIV6-2018-8921,2018-07-12 14:00:00,DIVISION 6,DAYROOM,219 Disobeying or Resisting Orders
20181024140,Non Sample Set BookingID,DIV6-2018-8964,2018-07-13 12:52:00,DIVISION 6,DAYROOM,207 Fighting
20190122162,Non Sample Set BookingID,DIV6-2018-8964,2018-07-13 12:52:00,DIVISION 6,DAYROOM,207 Fighting
20170215128,Non Sample Set BookingID,DIV6-2018-8989,2018-07-13 21:05:00,DIVISION 6,DAYROOM,207 Fighting
20180324073,Sample Set BookingID,DIV6-2018-8989,2018-07-13 21:05:00,DIVISION 6,DAYROOM,207 Fighting
20171014065,Non Sample Set BookingID,DIV6-2018-9006,2018-07-14 13:00:00,DIVISION 6,DAYROOM,207 Fighting
20180110147,Sample Set BookingID,DIV6-2018-9006,2018-07-14 13:00:00,DIVISION 6,DAYROOM,207 Fighting
20180110147,Sample Set BookingID,DIV6-2018-9006,2018-07-14 13:00:00,DIVISION 6,DAYROOM,307 Battery
20180626115,Sample Set BookingID,DIV6-2018-9010,2018-07-14 17:35:00,DIVISION 6,HALLWAY,
20180619113,Sample Set BookingID,DIV6-2018-9012,2018-07-14 18:18:00,DIVISION 6,HALLWAY,219 Disobeying or Resisting Orders
20180619113,Sample Set BookingID,DIV6-2018-9012,2018-07-14 18:18:00,DIVISION 6,HALLWAY,307 Battery
20180410194,Sample Set BookingID,DIV6-2018-9034,2018-07-15 11:46:00,DIVISION 6,DAYROOM,202 Bullying and/or Hazing
20180410194,Sample Set BookingID,DIV6-2018-9034,2018-07-15 11:46:00,DIVISION 6,DAYROOM,307 Battery
20180525065,Sample Set BookingID,DIV6-2018-9042,2018-07-15 17:35:00,DIVISION 6,HALLWAY,107 False Reporting or False Statement
20180525065,Sample Set BookingID,DIV6-2018-9042,2018-07-15 17:35:00,DIVISION 6,HALLWAY,212 Movement Violation
20180525065,Sample Set BookingID,DIV6-2018-9042,2018-07-15 17:35:00,DIVISION 6,HALLWAY,219 Disobeying or Resisting Orders
20181110041,Non Sample Set BookingID,DIV6-2018-9042,2018-07-15 17:35:00,DIVISION 6,HALLWAY,107 False Reporting or False Statement
20181110041,Non Sample Set BookingID,DIV6-2018-9042,2018-07-15 17:35:00,DIVISION 6,HALLWAY,212 Movement Violation
20181110041,Non Sample Set BookingID,DIV6-2018-9042,2018-07-15 17:35:00,DIVISION 6,HALLWAY,219 Disobeying or Resisting Orders
20161108010,Non Sample Set BookingID,DIV6-2018-9047,2018-07-15 19:07:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20170513093,Non Sample Set BookingID,DIV6-2018-9047,2018-07-15 19:07:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20171012129,Non Sample Set BookingID,DIV6-2018-9047,2018-07-15 19:07:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20171207031,Non Sample Set BookingID,DIV6-2018-9047,2018-07-15 19:07:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180609005,Sample Set BookingID,DIV6-2018-9047,2018-07-15 19:07:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20170829057,Non Sample Set BookingID,DIV6-2018-9048,2018-07-15 19:19:00,DIVISION 6,DAYROOM,207 Fighting
20170829057,Non Sample Set BookingID,DIV6-2018-9048,2018-07-15 19:19:00,DIVISION 6,DAYROOM,307 Battery
20170622089,Non Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20170622089,Non Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,219 Disobeying or Resisting Orders
20170622089,Non Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,322 Disrespect to Staff
20171025062,Non Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20171025062,Non Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,219 Disobeying or Resisting Orders
20171025062,Non Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,322 Disrespect to Staff
20180426129,Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180426129,Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,219 Disobeying or Resisting Orders
20180426129,Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,322 Disrespect to Staff
20180521238,Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180521238,Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,219 Disobeying or Resisting Orders
20180521238,Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,322 Disrespect to Staff
20180525125,Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180525125,Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,219 Disobeying or Resisting Orders
20180525125,Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,322 Disrespect to Staff
20181231150,Non Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20181231150,Non Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,115 Possession of Level 1 Contraband
20181231150,Non Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,219 Disobeying or Resisting Orders
20181231150,Non Sample Set BookingID,DIV6-2018-9051,2018-07-15 19:35:00,DIVISION 6,DAYROOM,322 Disrespect to Staff
20180531081,Sample Set BookingID,DIV6-2018-9057,2018-07-15 19:31:00,DIVISION 6,DAYROOM,207 Fighting
20180622034,Non Sample Set BookingID,DIV6-2018-9057,2018-07-15 19:31:00,DIVISION 6,DAYROOM,207 Fighting
20180626201,Non Sample Set BookingID,DIV6-2018-9064,2018-07-16 02:15:00,DIVISION 6,SHOWER ROOM,207 Fighting
20180628143,Sample Set BookingID,DIV6-2018-9064,2018-07-16 02:15:00,DIVISION 6,SHOWER ROOM,207 Fighting
20181202164,Non Sample Set BookingID,DIV6-2018-9075,2018-07-16 12:00:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20181202164,Non Sample Set BookingID,DIV6-2018-9075,2018-07-16 12:00:00,DIVISION 6,DAYROOM,202 Bullying and/or Hazing
20171212134,Non Sample Set BookingID,DIV6-2018-9115,2018-07-17 07:30:00,DIVISION 6,DAYROOM,207 Fighting
20180529115,Sample Set BookingID,DIV6-2018-9115,2018-07-17 07:30:00,DIVISION 6,DAYROOM,207 Fighting
20180129053,Sample Set BookingID,DIV6-2018-9134,2018-07-17 12:45:00,DIVISION 6,DISPENSARY,219 Disobeying or Resisting Orders
20180129053,Sample Set BookingID,DIV6-2018-9134,2018-07-17 12:45:00,DIVISION 6,DISPENSARY,320 Verbal Threat to Staff
20180129053,Sample Set BookingID,DIV6-2018-9134,2018-07-17 12:45:00,DIVISION 6,DISPENSARY,322 Disrespect to Staff
20180506081,Sample Set BookingID,DIV6-2018-9165,2018-07-17 23:30:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20171217135,Non Sample Set BookingID,DIV6-2018-9212,2018-07-18 18:58:00,DIVISION 6,DAYROOM,117 Theft From Another Inmate
20171217135,Non Sample Set BookingID,DIV6-2018-9212,2018-07-18 18:58:00,DIVISION 6,DAYROOM,320 Verbal Threat to Staff
20171217135,Non Sample Set BookingID,DIV6-2018-9212,2018-07-18 18:58:00,DIVISION 6,DAYROOM,322 Disrespect to Staff
20170427143,Non Sample Set BookingID,DIV6-2018-9251,2018-07-19 16:25:00,DIVISION 6,IN CELL,207 Fighting
20180502190,Sample Set BookingID,DIV6-2018-9251,2018-07-19 16:25:00,DIVISION 6,IN CELL,207 Fighting
20180228168,Sample Set BookingID,DIV6-2018-9258,2018-07-19 19:02:00,DIVISION 6,HALLWAY,219 Disobeying or Resisting Orders
20180228168,Sample Set BookingID,DIV6-2018-9258,2018-07-19 19:02:00,DIVISION 6,HALLWAY,307 Battery
20180228168,Sample Set BookingID,DIV6-2018-9258,2018-07-19 19:02:00,DIVISION 6,HALLWAY,404 Battery to Staff
20180213037,Sample Set BookingID,DIV6-2018-9285,2018-07-20 14:15:00,DIVISION 6,IN CELL,207 Fighting
20180523235,Sample Set BookingID,DIV6-2018-9285,2018-07-20 14:15:00,DIVISION 6,IN CELL,207 Fighting
20160917024,Non Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20161031144,Non Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20170620081,Non Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20170622123,Non Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20170810001,Non Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20170909006,Non Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20171008070,Non Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20171117121,Non Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20180117079,Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20180304141,Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20180309128,Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20180314184,Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20180331162,Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20180416131,Sample Set BookingID,DIV6-2018-9308,2018-07-20 20:00:00,DIVISION 6,DAYROOM,207 Fighting
20180508126,Sample Set BookingID,DIV6-2018-9372,2018-07-22 20:35:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180508126,Sample Set BookingID,DIV6-2018-9372,2018-07-22 20:35:00,DIVISION 6,DAYROOM,207 Fighting
20180508126,Sample Set BookingID,DIV6-2018-9372,2018-07-22 20:35:00,DIVISION 6,DAYROOM,219 Disobeying or Resisting Orders
20180709024,Non Sample Set BookingID,DIV6-2018-9372,2018-07-22 20:35:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180709024,Non Sample Set BookingID,DIV6-2018-9372,2018-07-22 20:35:00,DIVISION 6,DAYROOM,207 Fighting
20180709024,Non Sample Set BookingID,DIV6-2018-9372,2018-07-22 20:35:00,DIVISION 6,DAYROOM,219 Disobeying or Resisting Orders
20180421114,Sample Set BookingID,DIV6-2018-9430,2018-07-23 20:58:00,DIVISION 6,DAYROOM,207 Fighting
20180718117,Non Sample Set BookingID,DIV6-2018-9430,2018-07-23 20:58:00,DIVISION 6,DAYROOM,207 Fighting
20170321039,Non Sample Set BookingID,DIV6-2018-9431,2018-07-23 22:00:00,DIVISION 6,IN CELL,214 Possession of Level 2 Contraband
20180330085,Sample Set BookingID,DIV6-2018-9431,2018-07-23 22:00:00,DIVISION 6,IN CELL,214 Possession of Level 2 Contraband
20170119131,Non Sample Set BookingID,DIV6-2018-9444,2018-07-24 09:18:00,DIVISION 6,DAYROOM,207 Fighting
20180615008,Sample Set BookingID,DIV6-2018-9444,2018-07-24 09:18:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180615008,Sample Set BookingID,DIV6-2018-9444,2018-07-24 09:18:00,DIVISION 6,DAYROOM,207 Fighting
20180426221,Sample Set BookingID,DIV6-2018-9472,2018-07-24 18:50:00,DIVISION 6,DAYROOM,207 Fighting
20180426221,Sample Set BookingID,DIV6-2018-9472,2018-07-24 18:50:00,DIVISION 6,DAYROOM,307 Battery
20180310127,Sample Set BookingID,DIV6-2018-9497,2018-07-25 09:14:00,DIVISION 6,IN CELL,219 Disobeying or Resisting Orders
20180310127,Sample Set BookingID,DIV6-2018-9497,2018-07-25 09:14:00,DIVISION 6,IN CELL,322 Disrespect to Staff
20180310127,Sample Set BookingID,DIV6-2018-9497,2018-07-25 09:14:00,DIVISION 6,IN CELL,403 Assault on Staff with Bodily Fluids
20180410155,Sample Set BookingID,DIV6-2018-9526,2018-07-25 18:45:00,DIVISION 6,HALLWAY,219 Disobeying or Resisting Orders
20180410155,Sample Set BookingID,DIV6-2018-9526,2018-07-25 18:45:00,DIVISION 6,HALLWAY,322 Disrespect to Staff
20170419003,Non Sample Set BookingID,DIV6-2018-954,2018-01-19 13:15:00,DIVISION 6,IN CELL,207 Fighting
20180117141,Sample Set BookingID,DIV6-2018-954,2018-01-19 13:15:00,DIVISION 6,IN CELL,207 Fighting
20180321136,Sample Set BookingID,DIV6-2018-9633,2018-07-27 22:30:00,DIVISION 6,DAYROOM,207 Fighting
20180706157,Non Sample Set BookingID,DIV6-2018-9633,2018-07-27 22:30:00,DIVISION 6,DAYROOM,207 Fighting
20180322010,Sample Set BookingID,DIV6-2018-9645,2018-07-28 10:30:00,DIVISION 6,DAYROOM,320 Verbal Threat to Staff
20180322010,Sample Set BookingID,DIV6-2018-9645,2018-07-28 10:30:00,DIVISION 6,DAYROOM,322 Disrespect to Staff
20180331071,Sample Set BookingID,DIV6-2018-9654,2018-07-28 16:07:00,DIVISION 6,DAYROOM,306 Arson
20180331071,Sample Set BookingID,DIV6-2018-9654,2018-07-28 16:07:00,DIVISION 6,DAYROOM,315 Possession of Level 3 Contraband
20181111051,Non Sample Set BookingID,DIV6-2018-9663,2018-07-28 17:40:00,DIVISION 6,SHOWER ROOM,307 Battery
20180327088,Sample Set BookingID,DIV6-2018-9702,2018-07-29 19:20:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180327088,Sample Set BookingID,DIV6-2018-9702,2018-07-29 19:20:00,DIVISION 6,DAYROOM,211 Misuse of Medication
20180327088,Sample Set BookingID,DIV6-2018-9702,2018-07-29 19:20:00,DIVISION 6,DAYROOM,219 Disobeying or Resisting Orders
20180327088,Sample Set BookingID,DIV6-2018-9702,2018-07-29 19:20:00,DIVISION 6,DAYROOM,322 Disrespect to Staff
20180301179,Sample Set BookingID,DIV6-2018-9709,2018-07-29 21:00:00,DIVISION 6,DAYROOM,207 Fighting
20180721070,Non Sample Set BookingID,DIV6-2018-9709,2018-07-29 21:00:00,DIVISION 6,DAYROOM,207 Fighting
20180721070,Non Sample Set BookingID,DIV6-2018-9709,2018-07-29 21:00:00,DIVISION 6,DAYROOM,307 Battery
20180228174,Sample Set BookingID,DIV6-2018-9738,2018-07-30 12:32:00,DIVISION 6,RECREATION AREA,121 Uniform Violation
20180228174,Sample Set BookingID,DIV6-2018-9738,2018-07-30 12:32:00,DIVISION 6,RECREATION AREA,212 Movement Violation
20180228174,Sample Set BookingID,DIV6-2018-9738,2018-07-30 12:32:00,DIVISION 6,RECREATION AREA,219 Disobeying or Resisting Orders
20180221110,Sample Set BookingID,DIV6-2018-9741,2018-07-30 08:45:00,DIVISION 6,DAYROOM,322 Disrespect to Staff
20171025020,Non Sample Set BookingID,DIV6-2018-9805,2018-07-31 20:25:00,DIVISION 6,DAYROOM,
20180511062,Sample Set BookingID,DIV6-2018-9805,2018-07-31 20:25:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180404218,Sample Set BookingID,DIV6-2018-9808,2018-07-31 21:20:00,DIVISION 6,DAYROOM,207 Fighting
20180404218,Sample Set BookingID,DIV6-2018-9808,2018-07-31 21:20:00,DIVISION 6,DAYROOM,307 Battery
20180510047,Sample Set BookingID,DIV6-2018-9808,2018-07-31 21:20:00,DIVISION 6,DAYROOM,207 Fighting
20180510047,Sample Set BookingID,DIV6-2018-9808,2018-07-31 21:20:00,DIVISION 6,DAYROOM,307 Battery
20180321025,Sample Set BookingID,DIV6-2018-9859,2018-08-01 21:44:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180321025,Sample Set BookingID,DIV6-2018-9859,2018-08-01 21:44:00,DIVISION 6,DAYROOM,122 Verbal Threat to an Inmate
20180321025,Sample Set BookingID,DIV6-2018-9859,2018-08-01 21:44:00,DIVISION 6,DAYROOM,219 Disobeying or Resisting Orders
20180321025,Sample Set BookingID,DIV6-2018-9859,2018-08-01 21:44:00,DIVISION 6,DAYROOM,301 Aggravated Verbal Threat
20180321025,Sample Set BookingID,DIV6-2018-9859,2018-08-01 21:44:00,DIVISION 6,DAYROOM,308 Count Violation
20180414047,Sample Set BookingID,DIV6-2018-9924,2018-08-03 11:10:00,DIVISION 6,DAYROOM,117 Theft From Another Inmate
20180414047,Sample Set BookingID,DIV6-2018-9924,2018-08-03 11:10:00,DIVISION 6,DAYROOM,301 Aggravated Verbal Threat
20180414047,Sample Set BookingID,DIV6-2018-9924,2018-08-03 11:10:00,DIVISION 6,DAYROOM,320 Verbal Threat to Staff
20180414047,Sample Set BookingID,DIV6-2018-9924,2018-08-03 11:10:00,DIVISION 6,DAYROOM,322 Disrespect to Staff
20170617095,Non Sample Set BookingID,DIV6-2018-994,2018-01-19 21:24:00,DIVISION 6,IN CELL,214 Possession of Level 2 Contraband
20170715189,Non Sample Set BookingID,DIV6-2018-994,2018-01-19 21:24:00,DIVISION 6,IN CELL,214 Possession of Level 2 Contraband
20171010117,Non Sample Set BookingID,DIV6-2018-994,2018-01-19 21:24:00,DIVISION 6,IN CELL,214 Possession of Level 2 Contraband
20180102035,Sample Set BookingID,DIV6-2018-994,2018-01-19 21:24:00,DIVISION 6,IN CELL,214 Possession of Level 2 Contraband
20180106010,Sample Set BookingID,DIV6-2018-994,2018-01-19 21:24:00,DIVISION 6,IN CELL,214 Possession of Level 2 Contraband
20180111060,Sample Set BookingID,DIV6-2018-994,2018-01-19 21:24:00,DIVISION 6,IN CELL,214 Possession of Level 2 Contraband
20180105071,Sample Set BookingID,DIV6-2018-995,2018-01-19 21:35:00,DIVISION 6,IN CELL,207 Fighting
20181121164,Non Sample Set BookingID,DIV6-2018-995,2018-01-19 21:35:00,DIVISION 6,IN CELL,207 Fighting
20180530089,Sample Set BookingID,DIV6-2018-9950,2018-08-03 20:00:00,DIVISION 6,DAYROOM,322 Disrespect to Staff
20190124090,Non Sample Set BookingID,DIV6-2018-9953,2018-08-03 19:51:00,DIVISION 6,DAYROOM,207 Fighting
20190215049,Non Sample Set BookingID,DIV6-2018-9953,2018-08-03 19:51:00,DIVISION 6,DAYROOM,207 Fighting
20180110128,Sample Set BookingID,DIV6-2018-9988,2018-08-04 16:56:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180110128,Sample Set BookingID,DIV6-2018-9988,2018-08-04 16:56:00,DIVISION 6,DAYROOM,202 Bullying and/or Hazing
20180110128,Sample Set BookingID,DIV6-2018-9988,2018-08-04 16:56:00,DIVISION 6,DAYROOM,207 Fighting
20180110128,Sample Set BookingID,DIV6-2018-9988,2018-08-04 16:56:00,DIVISION 6,DAYROOM,307 Battery
20180730080,Non Sample Set BookingID,DIV6-2018-9988,2018-08-04 16:56:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180730080,Non Sample Set BookingID,DIV6-2018-9988,2018-08-04 16:56:00,DIVISION 6,DAYROOM,202 Bullying and/or Hazing
20180730080,Non Sample Set BookingID,DIV6-2018-9988,2018-08-04 16:56:00,DIVISION 6,DAYROOM,207 Fighting
20180730080,Non Sample Set BookingID,DIV6-2018-9988,2018-08-04 16:56:00,DIVISION 6,DAYROOM,307 Battery
20180508018,Sample Set BookingID,DIV6-2018-9995,2018-08-04 20:10:00,DIVISION 6,DAYROOM,207 Fighting
20180706176,Non Sample Set BookingID,DIV6-2018-9995,2018-08-04 20:10:00,DIVISION 6,DAYROOM,207 Fighting
20180225014,Sample Set BookingID,DIV6-2019-1025,2019-01-23 16:20:00,DIVISION 6,DAYROOM,307 Battery
20180823135,Non Sample Set BookingID,DIV6-2019-1025,2019-01-23 16:20:00,DIVISION 6,DAYROOM,307 Battery
20180903142,Non Sample Set BookingID,DIV6-2019-1025,2019-01-23 16:20:00,DIVISION 6,DAYROOM,307 Battery
20190118017,Non Sample Set BookingID,DIV6-2019-1025,2019-01-23 16:20:00,DIVISION 6,DAYROOM,307 Battery
20180508017,Sample Set BookingID,DIV6-2019-1067,2019-01-24 12:50:00,DIVISION 6,DAYROOM,212 Movement Violation
20180508017,Sample Set BookingID,DIV6-2019-1067,2019-01-24 12:50:00,DIVISION 6,DAYROOM,308 Count Violation
20180508017,Sample Set BookingID,DIV6-2019-1067,2019-01-24 12:50:00,DIVISION 6,DAYROOM,320 Threat to Staff
20180508017,Sample Set BookingID,DIV6-2019-1067,2019-01-24 12:50:00,DIVISION 6,DAYROOM,322 Disrespect to Staff
20180118002,Sample Set BookingID,DIV6-2019-1085,2019-01-24 17:30:00,DIVISION 6,DAYROOM,105 Disorderly Conduct
20180118002,Sample Set BookingID,DIV6-2019-1085,2019-01-24 17:30:00,DIVISION 6,DAYROOM,214 Possession of Level 2 Contraband
20180118002,Sample Set BookingID,DIV6-2019-1085,2019-01-24 17:30:00,DIVISION 6,DAYROOM,326 Theft from Staff
20180402034,Sample Set BookingID,DIV6-2019-1089,2019-01-24 21:00:00,DIVISION 6,DAYROOM,307 Battery
20190115027,Non Sample Set BookingID,DIV6-2019-1089,2019-01-24 21:00:00,DIVISION 6,DAYROOM,207 Fighting
20190116212,Non Sample Set BookingID,DIV6-2019-1089,2019-01-24 21:00:00,DIVISION 6,DAYROOM,207 Fighting
20180612047,Sample Set BookingID,DIV6-2019-1189,2019-01-27 20:00:00,DIVISION 2,DAYROOM,105 Disorderly Conduct
20180612047,Sample Set BookingID,DIV6-2019-1189,2019-01-27 20:00:00,DIVISION 2,DAYROOM,219 Disobeying or Resisting Orders
20180612047,Sample Set BookingID,DIV6-2019-1189,2019-01-27 20:00:00,DIVISION 2,DAYROOM,312 Instigating Gang Attack/Fight
20180612047,Sample Set BookingID,DIV6-2019-1189,2019-01-27 20:00:00,DIVISION 2,DAYROOM,320 Threat to Staff
20180612047,Sample Set BookingID,DIV6-2019-1189,2019-01-27 20:00:00,DIVISION 2,DAYROOM,322 Disrespect to Staff
20180626136,Sample Set BookingID,DIV6-2019-1189,2019-01-27 20:00:00,DIVISION 2,DAYROOM,105 Disorderly Conduct
20180626136,Sample Set BookingID,DIV6-2019-1189,2019-01-27 20:00:00,DIVISION 2,DAYROOM,219 Disobeying or Resisting Orders
20180626136,Sample Set BookingID,DIV6-2019-1189,2019-01-27 20:00:00,DIVISION 2,DAYROOM,312 Instigating Gang Attack/Fight
20180626136,Sample Set BookingID,DIV6-2019-1189,2019-01-27 20:00:00,DIVISION 2,DAYROOM,320 Threat to Staff
20180626136,Sample Set BookingID,DIV6-2019-1189,2019-01-27 20:00:00,DIVISION 2,DAYROOM,322 Disrespect to Staff
